timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:43:53.180469,22,Schwarzberg,train,0.2397383,4.652339,0.13432369,34.635284,0,,0,0,,0,0.059325665,3.526248,0.19590266,18,2.283031,0.12683506,18,2.4867334,0.13815185,18
2025-12-11 13:43:53.234131,22,Schwarzberg,val,0.8447244,8.629985,0.57533234,15.0,0,,0,0,,0,0.0619375,4.493059,0.7488432,6,1.1615294,0.29038236,4,4.141281,1.0353203,4
2025-12-11 13:43:53.747526,23,Schwarzberg,train,0.24555787,4.6624765,0.13461637,34.635284,0,,0,0,,0,0.0619375,3.884647,0.21581371,18,2.4122093,0.13401163,18,2.5238643,0.14021468,18
2025-12-11 13:43:53.799540,23,Schwarzberg,val,0.9011844,9.34536,0.62302405,15.0,0,,0,0,,0,0.06405125,4.790271,0.79837847,6,1.1488519,0.28721297,4,4.221997,1.0554992,4
2025-12-11 13:43:54.311348,24,Schwarzberg,train,0.25327256,4.7606115,0.13744976,34.635284,0,,0,0,,0,0.06405125,4.2211065,0.23450592,18,2.5410278,0.1411682,18,2.5567467,0.14204149,18
2025-12-11 13:43:54.362852,24,Schwarzberg,val,0.95034736,9.973239,0.66488266,15.0,0,,0,0,,0,0.065633796,5.04679,0.8411317,6,1.1404655,0.28511637,4,4.2882442,1.0720611,4
2025-12-11 13:43:54.874983,25,Schwarzberg,train,0.2615114,4.905091,0.1416212,34.635284,0,,0,0,,0,0.065633796,4.5204773,0.25113764,18,2.6611383,0.14784102,18,2.5845356,0.14358531,18
2025-12-11 13:43:54.927222,25,Schwarzberg,val,0.99045765,10.489574,0.699305,15.0,0,,0,0,,0,0.06667726,5.255989,0.8759982,6,1.135097,0.28377426,4,4.3399267,1.0849817,4
2025-12-11 13:43:55.436779,26,Schwarzberg,train,0.26910803,5.059432,0.1460774,34.635284,0,,0,0,,0,0.06667726,4.771241,0.26506895,18,2.765661,0.15364784,18,2.6067052,0.14481695,18
2025-12-11 13:43:55.488983,26,Schwarzberg,val,1.0203707,10.878453,0.7252303,15.0,0,,0,0,,0,0.06719635,5.413683,0.9022805,6,1.1315535,0.28288838,4,4.3770895,1.0942724,4
2025-12-11 13:43:56.003558,27,Schwarzberg,train,0.27517352,5.195052,0.14999306,34.635284,0,,0,0,,0,0.06719635,4.9648967,0.2758276,18,2.8494637,0.15830354,18,2.6227784,0.14570992,18
2025-12-11 13:43:56.055089,27,Schwarzberg,val,1.0396031,11.132566,0.7421711,15.0,0,,0,0,,0,0.067222975,5.5189924,0.9198321,6,1.1290605,0.28226513,4,4.3999724,1.0999931,4
