timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti_corr_acc,reg_ti_corr_n,reg_ti_corr,reg_ti
2025-11-24 16:20:51.646551,1,Austdalsbreen,val,3.243658,50.55944,30.0,1.6853148,131.04709,72.92214,1.7970822,15.353114,29.0,0.52941775,33.162945,80.800255,0.41043118,13.757636,29.0,0.47440124,48.2107,73.15236,0.65904504,3.2371356,30.0,0.10790452,0.00028160497
2025-11-24 16:21:02.174230,1,Kesselwand F,val,1.0796579,6.9664125,30.0,0.23221377,176.12468,178.52487,0.98655546,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0879838,30.0,0.069599465,0.00028160497
2025-11-24 16:21:54.015836,1,Gietro,val,5.0557947,20.008791,30.0,0.66695976,1001.39,209.85342,4.7718544,1.6513265,25.0,0.06605306,0.0,0.0,,25.965918,25.0,1.0386367,0.0,0.0,,3.1948032,30.0,0.10649344,0.00028160497
2025-11-24 16:22:38.255993,1,Malavalle Vedr DI Uebeltalf,val,1.6640518,9.484819,23.0,0.41238347,460.02084,504.0,0.9127398,2.615887,20.0,0.13079435,20.94223,162.0,0.12927303,4.548831,20.0,0.22744155,75.7843,162.0,0.46780434,2.3067293,30.0,0.07689098,0.00028160497
2025-11-24 16:23:12.031359,1,Ries Occ Vedr DI Rieserf Westl,val,0.9186799,4.5724525,16.0,0.28577828,121.25711,287.18103,0.4222323,2.5559082,13.0,0.19660833,11.0788765,95.38864,0.11614461,1.4292384,13.0,0.10994142,25.088364,96.0,0.26133713,1.7835437,30.0,0.05945146,0.00028160497
2025-11-24 16:23:17.977928,1,Kessjen,val,0.15255886,0.29908413,1.0,0.29908413,0.0,0.0,,0.12217629,1.0,0.12217629,0.0,0.0,,0.80357426,1.0,0.80357426,0.0,0.0,,0.029793795,1.0,0.029793795,0.00028160497
2025-11-24 16:23:43.135706,1,Grand Etret,val,1.2098742,3.7850952,9.0,0.42056614,16.825714,22.0,0.7648052,1.4934685,7.0,0.21335265,6.2589417,19.0,0.32941797,1.04891,7.0,0.14984429,0.0,0.0,,1.1097903,30.0,0.03699301,0.00028160497
2025-11-24 16:24:39.993908,1,Maladeta,val,0.851757,124.147156,28.0,4.4338274,0.0,0.0,,88.385864,27.0,3.2735505,0.0,0.0,,10.261919,27.0,0.38007107,0.0,0.0,,1.2819157,30.0,0.042730525,0.00028160497
2025-11-24 16:29:19.132867,2,Bruarjokull,train,14.047535,82.896996,30.0,2.7632334,1758.9244,232.70856,7.5584865,0.27055863,19.0,0.014239928,292.05328,242.56241,1.2040335,58.410553,20.0,2.9205277,1152.1958,250.25516,4.6040845,3.3254607,30.0,0.110848695,0.00028160497
2025-11-24 16:33:56.277029,2,Langjokull ice cap,train,5.3460836,38.896572,27.0,1.4406137,727.9463,353.08533,2.0616724,8.775409,26.0,0.33751574,228.87448,420.39786,0.5444235,72.85811,26.0,2.8022351,937.8758,428.04953,2.191045,2.7187362,30.0,0.09062454,0.00028160497
