timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti_corr_acc,reg_ti_corr_n,reg_ti_corr,reg_ti
2025-11-28 09:11:17.703976,22,Langjokull ice cap,train,3.3917108,13.18157,27,0.4882063,332.42673,353.08533,0.9414912,12.365633,26,0.4756013,277.7682,420.39786,0.66072696,37.54392,26,1.4439969,403.64975,428.04953,0.94299775,18.162981,30,0.60543275,0.00028160497
2025-11-28 09:12:46.927200,22,Tungnaarjokull,train,4.133915,9.574922,28,0.3419615,44.699905,44.60918,1.0020337,3.459824,19,0.182096,9.935539,61.96137,0.16035055,11.752455,20,0.58762276,76.44161,64.79501,1.1797453,50.410072,30,1.6803359,0.00028160497
2025-11-28 09:13:36.573558,22,Nordenskioeldbreen,train,1.7440617,3.3879142,13,0.2606088,57.052002,90.0,0.63391113,0.08164975,13,0.0062807505,3.1157,86.52905,0.036007557,2.6673334,13,0.2051795,35.884987,83.59117,0.4292916,14.9340725,25,0.5973629,0.00028160497
2025-11-28 09:15:07.805549,22,Koldukvislarj,train,4.282149,41.625393,30,1.3875132,170.02068,124.05041,1.3705773,2.1185331,21,0.10088253,21.301802,130.0806,0.16375849,45.30953,22,2.059524,204.86728,131.4699,1.5582829,25.033699,30,0.8344567,0.00028160497
2025-11-28 09:16:42.621357,22,Hofsjoekull E,train,3.392973,8.138386,30,0.27127954,122.205826,126.62928,0.9650677,11.100089,30,0.37000299,95.420006,133.44992,0.7150248,25.620415,30,0.85401386,119.848236,130.62196,0.91751975,19.366488,30,0.6455496,0.00028160497
2025-11-28 09:18:11.850366,22,Eyjabakkajokull,train,2.694357,17.49085,27,0.64780927,28.730957,77.28858,0.3717361,5.4212837,19,0.2853307,33.985184,84.920746,0.40019885,25.300604,20,1.2650303,70.71612,87.04567,0.8124025,26.697622,30,0.8899208,0.00028160497
2025-11-28 09:19:24.830797,22,Corbassiere,train,1.0712386,4.8217945,28,0.17220695,141.73451,177.60979,0.7980107,1.2627757,22,0.057398897,0,0,,7.958003,22,0.36172742,0,0,,6.41439,30,0.213813,0.00028160497
2025-11-28 09:20:34.090811,22,Rhone,train,1.4135057,2.4541698,18,0.13634276,137.35757,191.19017,0.71843433,4.3416686,18,0.24120381,2593.2046,6514.338,0.39807647,3.1683495,18,0.17601942,0,0,,7.2407007,30,0.2413567,0.00028160497
2025-11-28 09:21:15.114055,22,Svelgjabreen,train,1.287063,2.8537743,10,0.28537744,14.534021,52.0,0.27950042,2.1473124,10,0.21473125,13.622403,51.0,0.26710597,1.1095763,10,0.11095764,17.656708,53.0,0.33314544,7.956227,23,0.34592292,0.00028160497
2025-11-28 09:21:55.942917,22,Blomstoelskardsbreen,train,1.7637187,4.991975,10,0.49919748,33.551,56.0,0.599125,3.3855839,10,0.3385584,22.750177,54.0,0.42129958,1.5896267,10,0.15896267,18.668598,56.0,0.33336785,7.129376,23,0.30997288,0.00028160497
2025-11-28 09:22:25.890442,22,Werenskioldbreen,train,3.582147,6.1803064,5,1.2360613,19.775352,20.0,0.9887676,0.13591428,3,0.04530476,0.80692625,13.0,0.062071253,3.406177,3,1.1353924,19.614506,11.0,1.783137,14.173978,28,0.50621355,0.00028160497
2025-11-28 09:23:53.214615,22,Engabreen,train,2.5660834,14.793578,30,0.4931193,137.51324,141.64978,0.9707974,19.015278,29,0.65569925,113.33568,140.70285,0.80549663,3.8275762,29,0.13198538,40.171963,139.46088,0.28805184,11.20127,30,0.37337568,0.00028160497
2025-11-28 09:24:31.921640,22,Groenfjord E,train,0.7747222,1.9936811,9,0.22152013,29.105446,90.0,0.32339385,0.9508586,6,0.15847644,14.067134,75.0,0.18756178,3.5669463,6,0.59449106,0,0,,4.8150496,29,0.16603619,0.00028160497
2025-11-28 09:25:37.563864,22,Findelen,train,2.34232,4.9252753,20,0.24626377,215.46396,246.68,0.8734553,0.4993785,17,0.029375207,9.746461,164.76926,0.059152182,5.944968,17,0.34970403,58.465416,85.679985,0.6823696,19.935806,30,0.66452694,0.00028160497
2025-11-28 09:25:57.653586,22,Hintereis F,train,2.2915015,7.4730277,30,0.24910094,309.34964,421.4358,0.7340374,3.8835926,12,0.32363272,106.04233,249.73973,0.4246114,4.027172,12,0.3355977,0.50707775,0.9516897,0.5328184,15.267588,30,0.5089196,0.00028160497
2025-11-28 09:26:11.905404,22,Austre Okstindbreen,train,0.19942199,0.59905183,2,0.29952592,0,0,,0.3055024,2,0.1527512,0,0,,0.22338289,2,0.111691445,0,0,,0.28548706,2,0.14274353,0.00028160497
2025-11-28 09:27:39.540027,22,Allalin,train,1.9374392,25.23232,30,0.8410774,172.83623,190.9511,0.9051334,3.0293765,27,0.11219913,0.032317445,4.03447,0.0080103325,19.038782,27,0.70514005,1.2106204,4.0,0.3026551,16.665504,30,0.55551684,0.00028160497
2025-11-28 09:28:24.335891,22,Austre Broeggerbreen,train,0.41207156,11.415537,12,0.9512948,0,0,,0.11634893,9,0.012927659,0,0,,9.388096,9,1.0431218,0,0,,3.1658325,15,0.21105552,0.00028160497
2025-11-28 09:29:20.297011,22,Tsanfleuron,train,2.3347127,5.362752,15,0.35751683,24.509481,64.460754,0.3802233,11.246938,15,0.7497959,14.867152,39.03868,0.3808313,15.897647,15,1.0598432,20.068396,19.0,1.0562314,9.012887,30,0.30042958,0.00028160497
2025-11-28 09:30:45.454607,22,Claridenfirn,train,1.516092,8.099274,30,0.2699758,38.323757,60.92034,0.6290798,4.8469114,30,0.16156372,33.798786,66.71619,0.5066055,16.147697,30,0.5382566,3.9760945,37.20673,0.10686492,5.288418,30,0.1762806,0.00028160497
2025-11-28 09:31:03.241307,22,Austre Lovenbreen,train,0.5363734,3.8413882,17,0.22596401,139.70557,555.0856,0.25168294,0.8436525,17,0.04962662,0,0,,6.5017767,17,0.38245746,0,0,,6.5581217,30,0.21860407,0.00028160497
2025-11-28 09:31:49.591296,22,Vernagt F,train,1.4971213,7.256729,30,0.24189098,274.23795,285.5903,0.9602495,1.1751482,29,0.04052235,10.357309,239.0,0.043336023,8.732898,29,0.3011344,0,0,,13.046984,30,0.43489948,0.00028160497
2025-11-28 09:33:19.991594,22,Langfjordjoekelen,train,1.8442138,18.484953,28,0.66017693,80.137535,124.0,0.64627045,24.603546,27,0.9112425,69.0922,110.95238,0.62271947,2.4874752,27,0.09212871,15.89708,112.95238,0.14074144,8.035382,30,0.26784608,0.00028160497
2025-11-28 09:34:32.392762,22,Hohlaub,train,2.1352525,17.028004,30,0.56760013,22.71366,27.000008,0.84124637,2.7313452,30,0.09104484,31.841467,42.0,0.7581302,20.726074,30,0.69086915,0,0,,12.019284,30,0.40064284,0.00028160497
2025-11-28 09:35:33.838350,22,Gebroulaz,train,0.6434419,10.82106,29,0.37314,201.47563,416.361,0.4838965,0,0,,0,0,,0,0,,0,0,,3.5365443,29,0.12194981,0.00028160497
2025-11-28 09:36:20.200999,22,Midtre Lovenbreen,train,0.26560098,1.6564572,12,0.1380381,0,0,,0.29568765,12,0.024640638,0,0,,2.6549776,12,0.22124813,0,0,,3.4039004,15,0.2269267,0.00028160497
2025-11-28 09:37:03.944436,22,Graafjellsbrea,train,1.3424509,1.091358,11,0.09921436,20.481182,42.0,0.4876472,0.44608775,10,0.044608776,5.617543,40.731003,0.13791811,1.5249481,10,0.15249482,17.269732,40.731003,0.42399475,4.9965696,19,0.26297736,0.00028160497
2025-11-28 09:38:29.526639,22,Storbreen,train,0.31259167,22.478235,30,0.74927455,0,0,,10.455026,29,0.36051813,0,0,,8.784386,29,0.30290985,0,0,,5.1311936,30,0.17103979,0.00028160497
2025-11-28 09:39:05.845637,22,Svenbreen,train,1.5547215,4.836912,8,0.604614,122.65287,180.0,0.6814048,0,0,,0.22548352,28.0,0.008052983,0,0,,15.116068,28.0,0.5398596,7.6751704,29,0.26466104,0.00028160497
2025-11-28 09:40:17.638818,22,Silvretta,train,0.69076836,6.7565093,30,0.22521698,79.46634,262.07605,0.30321863,7.0866756,29,0.24436812,42.828873,205.30887,0.20860703,5.69625,29,0.19642241,0,0,,3.3618107,30,0.11206036,0.00028160497
2025-11-28 09:40:29.051992,22,Storsteinsfjellbreen,train,1.1846862,0.003943416,1,0.003943416,1.4099896,6.0562735,0.23281471,0.1790594,1,0.1790594,3.5705607,7.0,0.5100801,0.23614821,1,0.23614821,0.9287701,4.710435,0.19717291,0.20242181,1,0.20242181,0.00028160497
2025-11-28 09:41:33.826718,22,Adler,train,3.0212324,28.001324,19,1.4737539,43.479115,50.59452,0.8593641,0.8175569,16,0.051097307,1.1529956,32.53198,0.035441913,19.220032,16,1.201252,20.561,21.0,0.9790953,26.233173,30,0.8744392,0.00028160497
2025-11-28 09:42:19.214607,22,Rabots Glaciaer,train,1.1473734,5.2451296,10,0.52451295,35.77551,47.75546,0.74913967,0.79011554,9,0.087790616,24.559702,177.0,0.13875538,3.181438,9,0.35349312,0,0,,4.878513,30,0.1626171,0.00028160497
2025-11-28 09:42:28.779824,22,Svartisheibreen,train,0.20137092,0.13184775,1,0.13184775,0,0,,0,0,,0,0,,0,0,,0,0,,0.18790455,1,0.18790455,0.00028160497
2025-11-28 09:43:11.246200,22,Breidablikkbrea,train,1.3656684,1.7329074,11,0.15753704,28.58704,57.0,0.501527,1.0011947,10,0.10011947,14.803653,56.804367,0.26060766,2.8326042,10,0.28326043,23.741787,52.804367,0.4496179,1.8913088,19,0.099542566,0.00028160497
2025-11-28 09:44:31.625789,22,Hellstugubreen,train,2.048033,26.076765,29,0.8991988,10.676726,10.951092,0.9749463,2.0727742,29,0.07147497,0.8784599,11.856805,0.07408909,16.401558,29,0.56557095,5.9083314,9.859111,0.5992763,7.1286426,29,0.24581526,0.00028160497
2025-11-28 09:45:18.669918,22,Storglaciaeren,train,1.7859477,8.230668,10,0.82306683,396.0695,444.56955,0.89090556,2.8914266,9,0.32126963,413.73438,762.0,0.5429585,1.3614359,9,0.15127066,0,0,,6.6672416,30,0.2222414,0.00028160497
2025-11-28 09:46:50.992658,22,Aalfotbreen,train,2.8333204,10.777575,30,0.3592525,101.19039,175.781,0.5756617,32.26087,29,1.1124438,173.22273,155.70528,1.1125039,23.412971,29,0.80734384,107.48729,151.70657,0.70852095,6.2534432,30,0.20844811,0.00028160497
2025-11-28 09:47:30.747990,22,Marmaglaciaeren,train,2.3973615,4.483721,11,0.40761098,35.59229,19.853275,1.7927667,1.0428022,10,0.104280226,98.18303,297.77728,0.3297197,1.6162087,10,0.16162087,0,0,,6.217267,30,0.20724225,0.00028160497
2025-11-28 09:49:01.292666,22,Hansebreen,train,1.6879574,13.811048,30,0.46036828,39.86935,105.53842,0.377771,21.970758,29,0.75761235,53.797657,101.76779,0.52863145,12.652682,29,0.43629938,39.40833,100.9024,0.3905589,6.7585926,30,0.22528644,0.00028160497
2025-11-28 09:50:15.672547,22,Saint Sorlin,train,0.72725165,8.933343,30,0.2977781,286.642,562.21277,0.50984615,0,0,,0,0,,0,0,,0,0,,5.620381,30,0.18734604,0.00028160497
2025-11-28 09:51:27.364401,22,Goldberg K,train,1.5018334,12.48463,24,0.5201929,32.258884,32.0,1.0080901,12.285795,21,0.5850379,0,0,,3.3931003,19,0.17858423,0,0,,10.952411,30,0.3650804,0.00028160497
2025-11-28 09:52:23.685909,22,Sex Rouge,train,2.259619,2.7360225,13,0.21046327,17.935686,48.0,0.37366015,6.1166973,13,0.4705152,7.487894,29.145838,0.25691125,9.704342,13,0.74648786,8.992469,12.0,0.7493724,22.099401,30,0.7366468,0.00028160497
2025-11-28 09:53:38.969996,22,Sarenne,train,0.50477964,26.410444,29,0.910705,0,0,,7.458328,21,0.35515848,0,0,,34.9296,21,1.6633143,0,0,,6.1358266,29,0.21158023,0.00028160497
2025-11-28 09:54:48.534828,22,Ossoue,train,0.5048914,26.260427,22,1.1936558,0,0,,52.240227,21,2.48763,0,0,,10.09603,21,0.48076335,0,0,,2.563741,29,0.088404864,0.00028160497
2025-11-28 09:55:44.860880,22,Pizol,train,3.4969907,3.7552295,15,0.25034866,48.714752,91.0,0.53532696,5.9846506,15,0.3989767,30.545502,49.95109,0.6115082,4.273951,15,0.28493008,35.162315,25.0,1.4064926,22.948809,27,0.84995586,0.00028160497
2025-11-28 09:57:10.994124,22,Ciardoney,train,0.4070177,24.892927,30,0.8297643,0.56452715,5.0,0.112905435,6.857005,29,0.23644845,0,0,,24.664661,29,0.8505056,0,0,,3.0647638,30,0.1021588,0.00028160497
2025-11-28 09:58:07.740455,22,Fontana Bianca Weissbrunnf,train,1.4954023,3.5970378,23,0.15639295,50.946503,129.63318,0.39300513,2.6658528,15,0.17772353,15.904106,47.0,0.33838522,2.9559746,15,0.19706498,19.060774,46.633186,0.40873837,6.9430985,23,0.30187386,0.00028160497
2025-11-28 09:58:58.193481,22,Oe Wurten K,train,0.8697455,27.477129,30,0.91590434,63.997097,97.0,0.65976393,6.5037255,15,0.4335817,0,0,,3.3270242,15,0.22180162,0,0,,1.5771382,30,0.052571274,0.00028160497
2025-11-28 09:59:31.927932,22,Timorion,train,0.20814443,2.9266815,5,0.5853363,0,0,,0.63386977,5,0.12677395,0,0,,0.99245137,5,0.19849028,0,0,,3.38728,29,0.11680276,0.00028160497
2025-11-28 10:00:24.487810,22,Lupo,train,7.1431823,13.94919,15,0.92994606,71.33893,48.0,1.4862278,37.53786,12,3.1281552,43.61351,14.0,3.1152508,12.304413,12,1.0253677,14.59452,14.0,1.0424657,29.718294,30,0.9906099,0.00028160497
2025-11-28 10:00:26.070053,22,Dyngjujokull,val,5.3095627,13.474096,23,0.5858303,123.04064,58.781544,2.0931847,2.5538197,15,0.17025465,3.2567167,59.354633,0.054868788,16.788424,16,1.0492765,130.94443,61.42556,2.1317577,25.468012,30,0.84893376,0.00028160497
2025-11-28 10:00:26.819196,22,Kongsvegen,val,0.85927904,4.228755,13,0.32528886,0,0,,0.4386211,13,0.033740085,0,0,,6.08029,13,0.4677146,0,0,,17.85543,23,0.7763231,0.00028160497
2025-11-28 10:00:27.799880,22,Nigardsbreen,val,5.40985,32.277916,30,1.0759306,584.1698,208.07549,2.8074896,10.040348,29,0.34621888,144.01556,195.505,0.73663366,7.3039317,29,0.25185972,262.70758,190.24286,1.3809063,9.514141,30,0.31713805,0.00028160497
2025-11-28 10:00:28.529737,22,Argentiere,val,2.553662,24.916636,30,0.83055454,653.7193,370.46207,1.7646053,0,0,,0,0,,0,0,,0,0,,21.17159,30,0.7057197,0.00028160497
2025-11-28 10:00:29.238597,22,Plaine Morte glacier de La,val,2.7337863,9.496546,15,0.6331031,49.44718,68.0,0.72716445,2.4586484,15,0.16390991,15.098107,179.41893,0.084150024,15.833962,15,1.0555975,24.586073,16.0,1.5366296,6.008989,30,0.20029964,0.00028160497
2025-11-28 10:00:29.981815,22,Austdalsbreen,val,1.5045431,12.363996,30,0.41213322,42.15863,72.92214,0.5781321,5.5147943,29,0.19016533,17.242636,80.800255,0.21339828,4.2638726,29,0.14703009,23.491056,73.15236,0.32112506,9.500192,30,0.31667307,0.00028160497
2025-11-28 10:00:30.582414,22,Kesselwand F,val,0.99429953,5.8783813,30,0.19594605,149.49646,178.52487,0.8373985,0,0,,0,0,,0,0,,0,0,,4.1107426,30,0.13702476,0.00028160497
2025-11-28 10:00:31.397241,22,Gietro,val,3.3807802,16.52196,30,0.550732,644.6677,209.85342,3.0719905,2.1165159,25,0.084660634,0,0,,21.631905,25,0.86527616,0,0,,4.7532344,30,0.15844116,0.00028160497
2025-11-28 10:00:32.188643,22,Malavalle Vedr DI Uebeltalf,val,1.8076068,4.6323094,23,0.20140477,481.803,504.0,0.9559584,1.24944,20,0.062471997,13.567551,162.0,0.083750315,3.9710536,20,0.19855268,78.4233,162.0,0.48409447,7.118372,30,0.23727907,0.00028160497
2025-11-28 10:00:32.886246,22,Ries Occ Vedr DI Rieserf Westl,val,1.0371367,4.0643177,16,0.25401986,119.2137,287.18103,0.4151169,1.880959,13,0.14468916,7.686252,95.38864,0.080578275,1.468279,13,0.11294454,26.475382,96.0,0.27578524,6.4262795,30,0.21420933,0.00028160497
2025-11-28 10:00:32.987839,22,Kessjen,val,0.28139845,0.10198214,1,0.10198214,0,0,,0.17295605,1,0.17295605,0,0,,0.5405577,1,0.5405577,0,0,,0.19956726,1,0.19956726,0.00028160497
2025-11-28 10:00:33.597178,22,Grand Etret,val,1.4282906,4.6820164,9,0.52022403,17.889687,22.0,0.8131676,1.1642357,7,0.1663194,4.824845,19.0,0.2539392,0.6479611,7,0.09256587,0,0,,8.4897375,30,0.28299126,0.00028160497
2025-11-28 10:00:34.226491,22,Maladeta,val,1.081928,35.94466,28,1.2837379,0,0,,43.82988,27,1.6233289,0,0,,9.971578,27,0.36931768,0,0,,22.620235,30,0.7540079,0.00028160497
2025-11-28 10:02:02.258999,23,Bruarjokull,train,8.1134405,32.75497,30,1.0918324,844.25165,232.70856,3.6279356,1.2815517,19,0.06745009,242.90445,242.56241,1.0014101,32.786785,20,1.6393393,575.9021,250.25516,2.3012598,27.080719,30,0.9026907,0.00028160497
2025-11-28 10:03:32.790727,23,Langjokull ice cap,train,3.4603016,13.828564,27,0.512169,341.74988,353.08533,0.96789604,12.110884,26,0.46580324,271.82938,420.39786,0.6466003,38.226555,26,1.4702522,427.41464,428.04953,0.9985168,18.065527,30,0.60218424,0.00028160497
2025-11-28 10:05:01.887320,23,Tungnaarjokull,train,4.098607,9.499416,28,0.3392649,43.380016,44.60918,0.9724459,3.426442,19,0.18033905,10.27535,61.96137,0.16583477,11.670785,20,0.58353925,73.33024,64.79501,1.1317266,51.540123,30,1.7180042,0.00028160497
2025-11-28 10:05:52.234690,23,Nordenskioeldbreen,train,1.7222729,3.4159667,13,0.2627667,54.902466,90.0,0.61002743,0.08405225,13,0.006465558,3.010005,86.52905,0.03478606,2.672551,13,0.20558085,34.549274,83.59117,0.4133125,15.409598,25,0.6163839,0.00028160497
2025-11-28 10:07:25.403071,23,Koldukvislarj,train,4.2109284,41.67545,30,1.3891817,164.9201,124.05041,1.3294605,2.1310577,21,0.10147894,21.62163,130.0806,0.16621718,45.410515,22,2.0641143,199.81186,131.4699,1.5198298,25.189848,30,0.83966166,0.00028160497
2025-11-28 10:09:02.649493,23,Hofsjoekull E,train,3.3784344,8.110149,30,0.27033833,118.77581,126.62928,0.93798065,11.053203,30,0.36844012,95.04964,133.44992,0.7122495,25.350323,30,0.8450108,116.45589,130.62196,0.89154905,20.639841,30,0.6879947,0.00028160497
2025-11-28 10:10:35.576776,23,Eyjabakkajokull,train,2.5367424,19.455265,27,0.7205654,25.544498,77.28858,0.33050805,5.2523336,19,0.27643862,34.925663,84.920746,0.41127363,26.664402,20,1.3332201,60.88956,87.04567,0.69951284,25.864317,30,0.86214393,0.00028160497
2025-11-28 10:11:52.116044,23,Corbassiere,train,1.0200521,5.5992002,28,0.19997145,137.53717,177.60979,0.77437836,1.1719303,22,0.05326956,0,0,,8.538768,22,0.3881258,0,0,,5.437665,30,0.1812555,0.00028160497
2025-11-28 10:20:31.232114,23,Rhone,train,1.4363132,2.1821933,18,0.121232964,139.76913,191.19017,0.73104775,3.7597477,18,0.20887488,2486.5054,6514.338,0.38169733,3.9341266,18,0.21856259,0,0,,8.052582,30,0.2684194,0.00028160497
2025-11-28 10:21:18.123046,23,Svelgjabreen,train,1.3155429,2.2829776,10,0.22829776,13.544105,52.0,0.26046357,1.8862066,10,0.18862067,11.432136,51.0,0.22415952,1.075416,10,0.1075416,19.916174,53.0,0.3757769,9.255552,23,0.40241534,0.00028160497
2025-11-28 10:22:04.832379,23,Blomstoelskardsbreen,train,1.7137187,4.117109,10,0.4117109,31.279474,56.0,0.55856204,3.061118,10,0.30611178,21.278446,54.0,0.3940453,1.6060791,10,0.16060792,19.305382,56.0,0.344739,7.5496955,23,0.32824764,0.00028160497
2025-11-28 10:22:38.789035,23,Werenskioldbreen,train,3.637204,6.348251,5,1.2696502,20.730186,20.0,1.0365094,0.1295232,3,0.0431744,0.7686008,13.0,0.059123144,3.5021617,3,1.1673872,20.25377,11.0,1.841252,12.65647,28,0.45201683,0.00028160497
2025-11-28 10:24:16.318754,23,Engabreen,train,2.347585,10.66046,30,0.3553487,116.4277,141.64978,0.82194054,16.576706,29,0.57161057,104.80901,140.70285,0.7448961,5.3420796,29,0.18420964,41.94307,139.46088,0.3007515,11.057949,30,0.3685983,0.00028160497
2025-11-28 10:24:59.931193,23,Groenfjord E,train,0.787532,2.2953568,9,0.25503963,32.520428,90.0,0.3613381,0.8950902,6,0.14918171,13.619733,75.0,0.18159643,3.808858,6,0.6348097,0,0,,4.0719686,29,0.1404127,0.00028160497
2025-11-28 10:26:14.092968,23,Findelen,train,2.513533,5.6664653,20,0.28332326,242.53914,246.68,0.9832136,0.4623082,17,0.0271946,9.488474,164.76926,0.057586435,6.6636934,17,0.39198196,67.27629,85.679985,0.7852043,18.509918,30,0.6169973,0.00028160497
2025-11-28 10:26:36.393257,23,Hintereis F,train,2.219456,6.7304993,30,0.22434999,307.52573,421.4358,0.72970957,3.7360373,12,0.31133646,103.10179,249.73973,0.41283697,4.306412,12,0.3588677,0.462693,0.9516897,0.48618054,15.029754,30,0.5009918,0.00028160497
2025-11-28 10:26:52.356154,23,Austre Okstindbreen,train,0.2091441,0.39478764,2,0.19739382,0,0,,0.23925403,2,0.119627014,0,0,,0.18844858,2,0.09422429,0,0,,0.33547598,2,0.16773799,0.00028160497
2025-11-28 10:28:30.666768,23,Allalin,train,1.7708666,28.427425,30,0.9475809,144.38077,190.9511,0.7561138,3.0847251,27,0.11424908,0.028958742,4.03447,0.0071778307,20.814753,27,0.77091676,1.419697,4.0,0.35492426,14.072834,30,0.46909449,0.00028160497
2025-11-28 10:29:20.612056,23,Austre Broeggerbreen,train,0.3884197,11.5624075,12,0.963534,0,0,,0.1150002,9,0.012777801,0,0,,9.465407,9,1.0517119,0,0,,2.7800353,15,0.1853357,0.00028160497
2025-11-28 10:30:23.138214,23,Tsanfleuron,train,2.347001,5.942124,15,0.39614162,23.425934,64.460754,0.3634139,10.034069,15,0.668938,13.500176,39.03868,0.3458154,18.667753,15,1.244517,20.952011,19.0,1.1027374,9.1137905,30,0.30379304,0.00028160497
2025-11-28 10:31:56.131652,23,Claridenfirn,train,1.2687145,12.368822,30,0.4122941,27.84959,60.92034,0.45714766,3.8289704,30,0.12763235,27.012646,66.71619,0.40488896,20.585196,30,0.6861732,3.401549,37.20673,0.09142295,5.770905,30,0.19236352,0.00028160497
2025-11-28 10:32:16.108637,23,Austre Lovenbreen,train,0.5297303,4.049203,17,0.2381884,146.0464,555.0856,0.26310608,0.8294558,17,0.048791517,0,0,,6.738537,17,0.3963845,0,0,,5.940186,30,0.19800621,0.00028160497
2025-11-28 10:33:07.639473,23,Vernagt F,train,1.5186628,7.772897,30,0.25909656,295.81763,285.5903,1.0358112,1.0185187,29,0.035121333,9.477318,239.0,0.03965405,9.533716,29,0.32874882,0,0,,11.41858,30,0.38061935,0.00028160497
2025-11-28 10:34:47.413737,23,Langfjordjoekelen,train,1.6747726,11.726814,28,0.4188148,55.221252,124.0,0.44533268,22.431723,27,0.8308045,63.02277,110.95238,0.5680164,4.3394833,27,0.1607216,17.79595,112.95238,0.15755267,10.876653,30,0.36255512,0.00028160497
2025-11-28 10:36:08.564871,23,Hohlaub,train,2.1753132,19.970312,30,0.66567713,27.120895,27.000008,1.0044773,2.6392977,30,0.0879766,28.185652,42.0,0.67108697,23.11361,30,0.7704537,0,0,,10.411702,30,0.34705675,0.00028160497
2025-11-28 10:37:17.137151,23,Gebroulaz,train,0.6070369,7.7684326,29,0.26787698,189.55826,416.361,0.4552738,0,0,,0,0,,0,0,,0,0,,3.6161191,29,0.124693766,0.00028160497
2025-11-28 10:38:07.962162,23,Midtre Lovenbreen,train,0.24734852,1.7609226,12,0.14674355,0,0,,0.2782937,12,0.023191143,0,0,,2.7623239,12,0.23019366,0,0,,3.105811,15,0.20705408,0.00028160497
2025-11-28 10:38:56.983999,23,Graafjellsbrea,train,1.2975961,1.3650659,11,0.12409691,19.77411,42.0,0.47081217,0.43752226,10,0.043752227,5.894652,40.731003,0.14472151,1.7360239,10,0.17360239,15.20495,40.731003,0.37330166,5.2123466,19,0.27433404,0.00028160497
2025-11-28 10:40:31.497478,23,Storbreen,train,0.34779072,17.136621,30,0.57122076,0,0,,9.262587,29,0.31939954,0,0,,7.308076,29,0.25200263,0,0,,6.997404,30,0.23324682,0.00028160497
2025-11-28 10:41:12.359426,23,Svenbreen,train,1.5587468,5.0064297,8,0.6258037,127.16322,180.0,0.7064624,0,0,,0.22235253,28.0,0.007941162,0,0,,15.280808,28.0,0.54574317,6.8364053,29,0.23573811,0.00028160497
2025-11-28 10:42:31.729865,23,Silvretta,train,0.68117243,6.158382,30,0.20527941,78.70921,262.07605,0.30032966,6.607752,29,0.2278535,39.83539,205.30887,0.19402663,6.556716,29,0.22609365,0,0,,3.6183572,30,0.12061191,0.00028160497
2025-11-28 10:42:44.538088,23,Storsteinsfjellbreen,train,1.1403775,0.021549158,1,0.021549158,1.162174,6.0562735,0.19189589,0.14825116,1,0.14825116,3.1482844,7.0,0.44975495,0.2828434,1,0.2828434,1.1705828,4.710435,0.24850842,0.20467228,1,0.20467228,0.00028160497
2025-11-28 10:43:56.971417,23,Adler,train,3.0172915,27.97556,19,1.4723979,41.491085,50.59452,0.8200707,0.8341572,16,0.052134827,1.1582108,32.53198,0.035602223,19.187885,16,1.1992428,19.63942,21.0,0.93521047,28.612467,30,0.95374894,0.00028160497
2025-11-28 10:44:47.056965,23,Rabots Glaciaer,train,1.001762,3.5394397,10,0.35394397,29.026718,47.75546,0.6078199,0.63757575,9,0.07084175,25.761532,177.0,0.14554538,2.342797,9,0.2603108,0,0,,5.3881664,30,0.17960556,0.00028160497
2025-11-28 10:44:57.854816,23,Svartisheibreen,train,0.26380712,0.04922455,1,0.04922455,0,0,,0,0,,0,0,,0,0,,0,0,,0.25860307,1,0.25860307,0.00028160497
2025-11-28 10:45:45.054861,23,Breidablikkbrea,train,1.4189303,1.9584951,11,0.17804502,29.887014,57.0,0.5243336,0.80314904,10,0.080314904,13.624528,56.804367,0.23985001,3.2105784,10,0.32105786,25.627703,52.804367,0.48533303,2.1126144,19,0.11119023,0.00028160497
2025-11-28 10:47:12.804742,23,Hellstugubreen,train,1.9290409,21.350174,29,0.7362129,10.208902,10.951092,0.9322269,1.7415384,29,0.060053047,0.805208,11.856805,0.067911044,13.779119,29,0.475142,5.6222634,9.859111,0.5702607,6.7053785,29,0.23121995,0.00028160497
2025-11-28 10:48:05.006635,23,Storglaciaeren,train,1.7213517,6.671708,10,0.6671708,353.24762,444.56955,0.7945835,2.6281435,9,0.29201594,400.16257,762.0,0.52514774,1.0212913,9,0.113476805,0,0,,8.822177,30,0.29407257,0.00028160497
2025-11-28 10:49:46.332861,23,Aalfotbreen,train,2.7772365,8.835003,30,0.2945001,81.9493,175.781,0.46620113,27.257301,29,0.93990695,147.13759,155.70528,0.94497496,29.213934,29,1.007377,133.3566,151.70657,0.879043,7.8767185,30,0.2625573,0.00028160497
2025-11-28 10:50:29.348927,23,Marmaglaciaeren,train,2.3647523,3.7030709,11,0.33664283,33.907333,19.853275,1.7078962,0.90965277,10,0.09096528,98.28105,297.77728,0.33004886,1.3003109,10,0.1300311,0,0,,8.12285,30,0.2707617,0.00028160497
