timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti
2025-11-16 00:30:38.610173,26,Dyngjujokull,val,8.471005,36.598892,23,1.5912563,204.07483,58.781544,3.4717498,1.1588894,15,0.077259295,5.3019943,59.354633,0.08932739,31.36615,16,1.9603844,190.09341,61.42556,3.0946956,0.000782882
2025-11-16 00:30:38.962306,26,Kongsvegen,val,0.63291544,7.7947793,13,0.5995984,0,0,,0.25900608,13,0.019923545,0,0,,8.38166,13,0.64474314,0,0,,0.000782882
2025-11-16 00:30:39.483637,26,Nigardsbreen,val,4.0694556,28.33323,30,0.944441,384.39374,208.07549,1.8473763,14.482459,29,0.49939513,183.10707,195.505,0.93658507,4.780253,29,0.1648363,91.38792,190.24286,0.48037502,0.000782882
2025-11-16 00:30:39.728405,26,Argentiere,val,1.4380004,8.457817,30,0.28192726,480.21286,370.46207,1.2962539,0,0,,0,0,,0,0,,0,0,,0.000782882
2025-11-16 00:30:40.081848,26,Plaine Morte glacier de La,val,3.2877634,7.12687,15,0.4751247,40.481964,68.0,0.595323,4.1580505,15,0.27720338,30.126577,179.41893,0.16791192,14.858509,15,0.9905673,26.436762,16.0,1.6522976,0.000782882
2025-11-16 00:30:40.910485,26,Austdalsbreen,val,3.1853433,37.576992,30,1.2525665,97.794975,72.92214,1.3410875,14.336633,29,0.49436665,33.586853,80.800255,0.41567755,9.020159,29,0.31103995,29.173803,73.15236,0.39880878,0.000782882
2025-11-16 00:30:41.519702,26,Kesselwand F,val,1.255887,8.39074,30,0.27969137,199.10136,178.52487,1.1152585,0,0,,0,0,,0,0,,0,0,,0.000782882
2025-11-16 00:30:42.439632,26,Gietro,val,6.00405,23.651464,30,0.7883822,1051.8636,209.85342,5.012373,1.457321,25,0.05829284,0,0,,28.377829,25,1.1351131,0,0,,0.000782882
2025-11-16 00:30:43.342357,26,Malavalle Vedr DI Uebeltalf,val,1.7393378,7.2923465,23,0.31705856,422.53607,504.0,0.83836526,2.3199086,20,0.11599543,18.936388,162.0,0.11689129,4.363738,20,0.2181869,74.14382,162.0,0.4576779,0.000782882
2025-11-16 00:30:44.047312,26,Ries Occ Vedr DI Rieserf Westl,val,1.0332495,3.8881328,16,0.2430083,109.882645,287.18103,0.382625,2.5570717,13,0.19669783,11.51022,95.38864,0.12066657,1.5596111,13,0.11997009,23.936342,96.0,0.2493369,0.000782882
2025-11-16 00:30:44.124845,26,Kessjen,val,0.6779955,0.36422125,1,0.36422125,0,0,,0.111484416,1,0.111484416,0,0,,0.8787195,1,0.8787195,0,0,,0.000782882
2025-11-16 00:30:44.627915,26,Grand Etret,val,1.327313,3.4087188,9,0.37874654,14.474278,22.0,0.6579218,1.3212602,7,0.18875147,5.7693396,19.0,0.30364946,1.1369383,7,0.16241977,0,0,,0.000782882
2025-11-16 00:30:45.131275,26,Maladeta,val,3.85904,116.12622,28,4.147365,0,0,,86.60826,27,3.2077134,0,0,,9.758753,27,0.3614353,0,0,,0.000782882
2025-11-16 00:31:06.570578,27,Bruarjokull,train,16.36164,81.55974,30,2.718658,1775.2823,232.70856,7.62878,0.29841244,19,0.015705919,289.18832,242.56241,1.1922224,58.690807,20,2.9345405,1177.5515,250.25516,4.705404,0.000782882
2025-11-16 00:31:29.322974,27,Langjokull ice cap,train,7.3812923,40.068092,27,1.4840034,765.77704,353.08533,2.1688159,9.089229,26,0.34958574,241.2066,420.39786,0.57375795,75.36577,26,2.8986835,972.4425,428.04953,2.271799,0.000782882
2025-11-16 00:31:49.382879,27,Tungnaarjokull,train,17.30798,69.02006,28,2.465002,364.97803,44.60918,8.18168,0.97904956,19,0.051528923,19.91362,61.96137,0.32138768,53.519573,20,2.6759787,402.23938,64.79501,6.2078757,0.000782882
2025-11-16 00:32:04.580080,27,Nordenskioeldbreen,train,2.2725818,5.809193,13,0.44686103,101.84384,90.0,1.1315982,0.26426566,13,0.020328129,6.0577064,86.52905,0.07000777,3.8270214,13,0.29438627,57.62818,83.59117,0.68940514,0.000782882
2025-11-16 00:32:25.232357,27,Koldukvislarj,train,13.29806,81.47128,30,2.7157097,681.8081,124.05041,5.496218,1.0144206,21,0.048305746,24.635054,130.0806,0.189383,69.69228,22,3.1678312,610.7766,131.4699,4.645753,0.000782882
2025-11-16 00:32:49.856297,27,Hofsjoekull E,train,9.039812,25.661713,30,0.8553905,452.69012,126.62928,3.5749247,7.6304784,30,0.2543493,86.63127,133.44992,0.64916694,53.69265,30,1.7897551,439.5678,130.62196,3.3651905,0.000782882
2025-11-16 00:33:08.331839,27,Eyjabakkajokull,train,10.00813,54.256126,27,2.0094862,301.6255,77.28858,3.902588,2.704639,19,0.14234942,35.073742,84.920746,0.41301736,54.92896,20,2.746448,282.2543,87.04567,3.2426002,0.000782882
2025-11-16 00:33:34.314977,27,Corbassiere,train,2.4154894,14.148211,28,0.50529325,318.51425,177.60979,1.7933373,0.5944289,22,0.027019497,0,0,,15.629355,22,0.71042526,0,0,,0.000782882
2025-11-16 00:35:46.641149,27,Rhone,train,2.2389596,2.6260364,18,0.1458909,269.8428,191.19017,1.4113843,6.7276373,18,0.37375763,3017.6572,6514.338,0.46323314,3.7344484,18,0.20746936,0,0,,0.000782882
2025-11-16 00:35:57.109932,27,Svelgjabreen,train,4.685934,16.67073,10,1.6670731,92.076454,52.0,1.770701,7.90012,10,0.790012,43.599285,51.0,0.85488796,3.0791533,10,0.30791533,35.884293,53.0,0.67706215,0.000782882
2025-11-16 00:36:09.475551,27,Blomstoelskardsbreen,train,4.7834034,15.9190855,10,1.5919086,104.315735,56.0,1.862781,9.079213,10,0.9079213,54.11547,54.0,1.0021384,2.8842437,10,0.28842437,29.32013,56.0,0.52357376,0.000782882
2025-11-16 00:36:17.494916,27,Werenskioldbreen,train,6.3676376,9.91473,5,1.982946,36.829983,20.0,1.8414992,0.057014126,3,0.01900471,0.38342097,13.0,0.029493922,5.146185,3,1.715395,29.009071,11.0,2.6371884,0.000782882
2025-11-16 00:36:39.159434,27,Engabreen,train,5.815513,28.865585,30,0.9621862,380.88898,141.64978,2.6889486,32.92174,29,1.1352324,215.68953,140.70285,1.5329435,5.442988,29,0.18768924,62.797016,139.46088,0.45028412,0.000782882
2025-11-16 00:36:50.652187,27,Groenfjord E,train,1.3721868,3.4522097,9,0.38357887,48.961613,90.0,0.5440179,0.80099875,6,0.1334998,12.173362,75.0,0.16231148,4.8784223,6,0.8130704,0,0,,0.000782882
2025-11-16 00:37:07.865349,27,Findelen,train,11.788006,20.723873,20,1.0361937,1276.8134,246.68,5.1759906,0.19224872,17,0.011308748,12.972819,164.76926,0.07873325,18.015089,17,1.0597111,469.43137,85.679985,5.478892,0.000782882
2025-11-16 00:37:13.733622,27,Hintereis F,train,3.4273095,8.036392,30,0.26787975,819.3947,421.4358,1.9442931,3.2689042,12,0.2724087,87.82133,249.73973,0.35165143,9.1314125,12,0.76095104,0.45677537,0.9516897,0.4799625,0.000782882
2025-11-16 00:37:17.056980,27,Austre Okstindbreen,train,0.43438303,0.8891357,2,0.44456786,0,0,,0.6383832,2,0.3191916,0,0,,0.20688161,2,0.103440806,0,0,,0.000782882
2025-11-16 00:37:40.647346,27,Allalin,train,7.075427,62.67982,30,2.0893276,569.9953,190.9511,2.9850328,5.4034953,27,0.20012946,0.10073939,4.03447,0.024969673,38.100986,27,1.4111477,8.857359,4.0,2.2143397,0.000782882
2025-11-16 00:37:50.511159,27,Austre Broeggerbreen,train,1.1885525,14.203604,12,1.1836337,0,0,,0.11167241,9,0.012408045,0,0,,10.615478,9,1.1794975,0,0,,0.000782882
2025-11-16 00:38:07.627294,27,Tsanfleuron,train,5.0722556,10.279987,15,0.68533254,50.14921,64.460754,0.7779805,11.991238,15,0.7994159,14.466773,39.03868,0.37057534,29.593191,15,1.9728795,41.687958,19.0,2.194103,0.000782882
2025-11-16 00:38:28.619645,27,Claridenfirn,train,2.2367208,6.4134517,30,0.21378173,48.365784,60.92034,0.7939185,8.289926,30,0.27633086,52.065556,66.71619,0.7804037,17.440105,30,0.58133686,4.6839952,37.20673,0.12589107,0.000782882
2025-11-16 00:38:34.682324,27,Austre Lovenbreen,train,1.028493,7.455999,17,0.43858817,269.4702,555.0856,0.48545706,0.6156878,17,0.03621693,0,0,,10.364919,17,0.6097011,0,0,,0.000782882
2025-11-16 00:38:47.917768,27,Vernagt F,train,2.940174,16.152544,30,0.5384182,655.8108,285.5903,2.2963343,0.67321295,29,0.02321424,8.296667,239.0,0.034714088,18.996538,29,0.655053,0,0,,0.000782882
2025-11-16 00:39:11.487225,27,Langfjordjoekelen,train,5.079379,54.99193,28,1.9639975,248.1594,124.0,2.0012853,37.748512,27,1.3980931,107.89979,110.95238,0.9724874,3.2037156,27,0.118656136,41.165493,112.95238,0.36444998,0.000782882
2025-11-16 00:39:33.095985,27,Hohlaub,train,4.098557,41.99331,30,1.399777,61.223713,27.000008,2.2675443,2.2874682,30,0.076248944,17.30848,42.0,0.41210666,40.806618,30,1.3602207,0,0,,0.000782882
2025-11-16 00:39:48.816648,27,Gebroulaz,train,0.66700137,9.9054575,29,0.3415675,206.2797,416.361,0.49543473,0,0,,0,0,,0,0,,0,0,,0.000782882
2025-11-16 00:39:58.566880,27,Midtre Lovenbreen,train,0.32427716,3.27323,12,0.27276918,0,0,,0.20295508,12,0.016912924,0,0,,4.2876773,12,0.35730645,0,0,,0.000782882
2025-11-16 00:40:13.216154,27,Graafjellsbrea,train,1.8308651,2.1821344,11,0.19837587,35.037266,42.0,0.83422065,1.4699777,10,0.14699778,9.48286,40.731003,0.23281674,2.2029376,10,0.22029376,19.559486,40.731003,0.48021126,0.000782882
2025-11-16 00:40:35.757980,27,Storbreen,train,1.080317,36.5644,30,1.2188134,0,0,,14.911846,29,0.5142016,0,0,,12.355545,29,0.4260533,0,0,,0.000782882
2025-11-16 00:40:44.672790,27,Svenbreen,train,2.229869,6.950604,8,0.8688255,185.94037,180.0,1.033002,0,0,,0.43640554,28.0,0.015585912,0,0,,20.89039,28.0,0.7460854,0.000782882
2025-11-16 00:41:06.998680,27,Silvretta,train,0.8809883,4.946802,30,0.16489342,76.23231,262.07605,0.29087856,8.330915,29,0.28727296,53.113026,205.30887,0.25869817,6.0636363,29,0.2090909,0,0,,0.000782882
2025-11-16 00:41:09.807154,27,Storsteinsfjellbreen,train,1.5602528,0.038964055,1,0.038964055,2.0959265,6.0562735,0.34607527,0.17955855,1,0.17955855,3.93215,7.0,0.56173575,0.38581067,1,0.38581067,1.6462604,4.710435,0.34949222,0.000782882
2025-11-16 00:41:25.387796,27,Adler,train,12.67493,59.099464,19,3.1104982,261.3811,50.59452,5.166194,1.9309057,16,0.120681606,4.111137,32.53198,0.12637217,36.50943,16,2.2818394,97.12649,21.0,4.625071,0.000782882
2025-11-16 00:41:40.161690,27,Rabots Glaciaer,train,3.0172787,11.838588,10,1.1838588,88.220955,47.75546,1.8473481,1.3133905,9,0.14593227,23.890022,177.0,0.13497187,6.6470447,9,0.7385605,0,0,,0.000782882
2025-11-16 00:41:42.065413,27,Svartisheibreen,train,0.41968915,0.83781254,1,0.83781254,0,0,,0,0,,0,0,,0,0,,0,0,,0.000782882
2025-11-16 00:41:52.277814,27,Breidablikkbrea,train,1.9687264,2.102784,11,0.19116218,34.134686,57.0,0.5988541,1.9177432,10,0.19177432,21.467712,56.804367,0.37792364,4.0573096,10,0.40573096,31.515337,52.804367,0.59683204,0.000782882
2025-11-16 00:42:21.895912,27,Hellstugubreen,train,4.8628573,19.197668,29,0.66198856,28.209932,10.951092,2.5759928,2.5948565,29,0.08947781,0.75731647,11.856805,0.06387188,10.426981,29,0.35955107,16.432188,9.859111,1.6667007,0.000782882
2025-11-16 00:42:33.553043,27,Storglaciaeren,train,3.6937187,17.700926,10,1.7700926,703.9181,444.56955,1.58337,4.6637144,9,0.5181905,567.21796,762.0,0.74438053,3.9787889,9,0.44208765,0,0,,0.000782882
2025-11-16 00:43:00.619227,27,Aalfotbreen,train,5.8411503,22.51899,30,0.750633,193.34715,175.781,1.099932,62.78198,29,2.1648958,332.90765,155.70528,2.1380627,23.29332,29,0.80321795,112.71794,151.70657,0.74299973,0.000782882
2025-11-16 00:43:08.171930,27,Marmaglaciaeren,train,3.852454,8.382161,11,0.7620147,56.509296,19.853275,2.8463464,1.7218944,10,0.17218944,113.095695,297.77728,0.3797996,3.168452,10,0.3168452,0,0,,0.000782882
2025-11-16 00:43:28.274637,27,Hansebreen,train,3.7943082,20.16681,30,0.672227,71.61211,105.53842,0.67854065,43.802917,29,1.5104455,120.517166,101.76779,1.1842368,18.383173,29,0.6339025,52.717495,100.9024,0.5224603,0.000782882
2025-11-16 00:43:47.779583,27,Saint Sorlin,train,1.2626892,17.970732,30,0.5990244,541.07025,562.21277,0.9623941,0,0,,0,0,,0,0,,0,0,,0.000782882
2025-11-16 00:44:00.159396,27,Goldberg K,train,5.2685795,44.839016,24,1.8682923,120.43375,32.0,3.7635546,19.726957,21,0.9393789,0,0,,3.8154554,19,0.20081344,0,0,,0.000782882
2025-11-16 00:44:14.425767,27,Sex Rouge,train,5.221986,10.789405,13,0.82995427,49.26578,48.0,1.0263705,5.958559,13,0.45835072,6.526434,29.145838,0.22392334,26.300148,13,2.0230885,27.782547,12.0,2.3152122,0.000782882
2025-11-16 00:44:31.225807,27,Sarenne,train,2.342484,43.512783,29,1.5004408,0,0,,7.5686255,21,0.36041075,0,0,,59.27356,21,2.8225505,0,0,,0.000782882
2025-11-16 00:44:44.345784,27,Ossoue,train,2.6594675,37.922897,22,1.7237681,0,0,,66.10831,21,3.1480148,0,0,,9.357314,21,0.44558638,0,0,,0.000782882
2025-11-16 00:45:01.778155,27,Pizol,train,7.921265,12.314175,15,0.820945,135.89952,91.0,1.4934014,3.8789518,15,0.2585968,22.734814,49.95109,0.45514145,26.038399,15,1.7358934,114.105545,25.0,4.564222,0.000782882
2025-11-16 00:45:20.863652,27,Ciardoney,train,1.4682621,34.20762,30,1.140254,1.048543,5.0,0.2097086,7.3882904,29,0.25476864,0,0,,32.49504,29,1.1205187,0,0,,0.000782882
2025-11-16 00:45:35.067989,27,Fontana Bianca Weissbrunnf,train,2.6445355,8.637286,23,0.37553418,68.439316,129.63318,0.527946,2.0257561,15,0.13505042,11.620153,47.0,0.2472373,10.539383,15,0.7026256,58.84941,46.633186,1.2619642,0.000782882
2025-11-16 00:45:49.910380,27,Oe Wurten K,train,1.646721,34.569374,30,1.1523125,70.27741,97.0,0.7245095,7.282886,15,0.48552576,0,0,,3.075284,15,0.20501894,0,0,,0.000782882
2025-11-16 00:45:56.647603,27,Timorion,train,0.61369044,3.961305,5,0.792261,0,0,,0.7364025,5,0.1472805,0,0,,1.431368,5,0.2862736,0,0,,0.000782882
2025-11-16 00:46:08.590580,27,Lupo,train,19.232683,75.77778,15,5.051852,310.78705,48.0,6.4747305,69.18785,12,5.7656546,97.59387,14.0,6.970991,3.8343308,12,0.31952757,3.0472639,14.0,0.21766171,0.000782882
2025-11-16 00:46:10.040741,27,Dyngjujokull,val,8.453839,36.461254,23,1.585272,203.58994,58.781544,3.4635007,1.1668599,15,0.07779066,5.281823,59.354633,0.088987544,31.306412,16,1.9566507,189.84624,61.42556,3.0906715,0.00082280114
2025-11-16 00:46:10.379065,27,Kongsvegen,val,0.63191265,7.775963,13,0.598151,0,0,,0.25946707,13,0.019959006,0,0,,8.372906,13,0.6440697,0,0,,0.00082280114
2025-11-16 00:46:10.918223,27,Nigardsbreen,val,4.091115,28.61802,30,0.953934,386.58713,208.07549,1.8579177,14.538199,29,0.5013172,183.54517,195.505,0.9388259,4.8259544,29,0.16641222,91.83344,190.24286,0.4827169,0.00082280114
2025-11-16 00:46:11.210069,27,Argentiere,val,1.4329267,8.538582,30,0.28461942,477.8198,370.46207,1.2897942,0,0,,0,0,,0,0,,0,0,,0.00082280114
2025-11-16 00:46:11.514139,27,Plaine Morte glacier de La,val,3.2784307,7.0729094,15,0.4715273,40.252354,68.0,0.59194636,4.173924,15,0.2782616,30.27769,179.41893,0.16875416,14.760601,15,0.98404014,26.399883,16.0,1.6499927,0.00082280114
2025-11-16 00:46:12.094158,27,Austdalsbreen,val,3.2064178,37.951515,30,1.2650505,98.36979,72.92214,1.34897,14.387302,29,0.49611387,33.660572,80.800255,0.41658992,9.129448,29,0.31480855,29.4108,73.15236,0.40204856,0.00082280114
2025-11-16 00:46:12.677797,27,Kesselwand F,val,1.2511959,8.340441,30,0.27801472,198.40643,178.52487,1.1113658,0,0,,0,0,,0,0,,0,0,,0.00082280114
2025-11-16 00:46:13.610833,27,Gietro,val,5.984926,23.506771,30,0.7835591,1048.683,209.85342,4.997216,1.4655693,25,0.05862277,0,0,,28.289816,25,1.1315926,0,0,,0.00082280114
2025-11-16 00:46:14.377143,27,Malavalle Vedr DI Uebeltalf,val,1.743834,7.363448,23,0.32014993,423.55286,504.0,0.8403827,2.332412,20,0.1166206,19.002762,162.0,0.117301,4.364744,20,0.2182372,74.167435,162.0,0.45782366,0.00082280114
2025-11-16 00:46:14.673561,27,Ries Occ Vedr DI Rieserf Westl,val,1.0378433,3.9310398,16,0.24568999,110.55513,287.18103,0.38496667,2.56653,13,0.1974254,11.550352,95.38864,0.1210873,1.5512089,13,0.11932376,23.975712,96.0,0.24974701,0.00082280114
2025-11-16 00:46:14.707802,27,Kessjen,val,0.6742865,0.36018237,1,0.36018237,0,0,,0.1122279,1,0.1122279,0,0,,0.87451714,1,0.87451714,0,0,,0.00082280114
2025-11-16 00:46:14.918975,27,Grand Etret,val,1.335661,3.4365697,9,0.3818411,14.597847,22.0,0.6635385,1.3297664,7,0.18996663,5.795911,19.0,0.30504793,1.1248724,7,0.16069607,0,0,,0.00082280114
2025-11-16 00:46:15.134772,27,Maladeta,val,3.8741632,116.756615,28,4.1698794,0,0,,86.7666,27,3.2135777,0,0,,9.8070345,27,0.3632235,0,0,,0.00082280114
2025-11-16 00:46:38.802048,28,Bruarjokull,train,16.330727,81.28651,30,2.7095504,1771.7167,232.70856,7.613457,0.30046892,19,0.015814153,288.90833,242.56241,1.1910679,58.5915,20,2.929575,1175.676,250.25516,4.69791,0.00082280114
2025-11-16 00:47:01.401395,28,Langjokull ice cap,train,7.360328,39.863827,27,1.476438,763.1074,353.08533,2.1612551,9.119323,26,0.3507432,241.63274,420.39786,0.5747716,75.16066,26,2.8907948,969.31415,428.04953,2.2644906,0.00082280114
2025-11-16 00:47:23.335930,28,Tungnaarjokull,train,17.265158,68.7339,28,2.4547822,364.03827,44.60918,8.160613,0.9862848,19,0.051909726,19.857407,61.96137,0.32048044,53.380077,20,2.669004,401.43054,64.79501,6.1953926,0.00082280114
2025-11-16 00:47:34.785859,28,Nordenskioeldbreen,train,2.2687967,5.793456,13,0.4456505,101.6702,90.0,1.1296688,0.26233566,13,0.020179667,6.0406575,86.52905,0.06981074,3.8215992,13,0.29396918,57.56043,83.59117,0.68859464,0.00082280114
2025-11-16 00:48:00.891708,28,Koldukvislarj,train,13.273906,81.24248,30,2.7080827,680.38135,124.05041,5.484717,1.0194296,21,0.048544265,24.608467,130.0806,0.18917862,69.59428,22,3.1633763,609.9131,131.4699,4.6391845,0.00082280114
2025-11-16 00:48:22.549007,28,Hofsjoekull E,train,9.019683,25.525227,30,0.8508409,451.56308,126.62928,3.5660243,7.658059,30,0.25526866,86.74805,133.44992,0.650042,53.548508,30,1.7849504,438.5324,130.62196,3.3572638,0.00082280114
2025-11-16 00:48:44.595766,28,Eyjabakkajokull,train,9.977987,54.00632,27,2.0002341,300.5496,77.28858,3.8886673,2.723222,19,0.14332747,35.10277,84.920746,0.4133592,54.793312,20,2.7396657,281.46426,87.04567,3.233524,0.00082280114
2025-11-16 00:49:07.589676,28,Corbassiere,train,2.4000921,14.034666,28,0.5012381,316.39005,177.60979,1.7813773,0.5976843,22,0.02716747,0,0,,15.562335,22,0.70737886,0,0,,0.00082280114
2025-11-16 00:49:23.172808,28,Rhone,train,2.2345307,2.6665008,18,0.14813894,268.58755,191.19017,1.4048189,6.7548456,18,0.3752692,3026.743,6514.338,0.46462786,3.69206,18,0.20511444,0,0,,0.00082280114
2025-11-16 00:49:33.619802,28,Svelgjabreen,train,4.7220316,16.838894,10,1.6838894,92.92782,52.0,1.7870735,7.9349556,10,0.7934956,43.742737,51.0,0.85770077,3.1127002,10,0.31127003,36.15166,53.0,0.6821068,0.00082280114
2025-11-16 00:49:49.248926,28,Blomstoelskardsbreen,train,4.8114085,16.058521,10,1.6058521,105.02512,56.0,1.8754487,9.114057,10,0.9114057,54.266693,54.0,1.0049387,2.9015114,10,0.29015115,29.483643,56.0,0.52649367,0.00082280114
2025-11-16 00:49:55.387888,28,Werenskioldbreen,train,6.356678,9.893637,5,1.9787273,36.7424,20.0,1.83712,0.05745108,3,0.019150361,0.3841803,13.0,0.029552333,5.138064,3,1.712688,28.972897,11.0,2.6338997,0.00082280114
2025-11-16 00:50:18.542246,28,Engabreen,train,5.8317432,29.147741,30,0.9715914,382.01523,141.64978,2.6968994,33.01473,29,1.1384389,215.99608,140.70285,1.5351223,5.4107103,29,0.18657622,62.840385,139.46088,0.4505951,0.00082280114
2025-11-16 00:50:32.131303,28,Groenfjord E,train,1.3666191,3.4262722,9,0.38069692,48.659054,90.0,0.54065615,0.80417174,6,0.13402863,12.204315,75.0,0.1627242,4.8606386,6,0.81010646,0,0,,0.00082280114
2025-11-16 00:50:49.279736,28,Findelen,train,11.746396,20.594557,20,1.0297278,1271.9685,246.68,5.15635,0.19242506,17,0.011319121,12.923045,164.76926,0.07843117,17.934006,17,1.0549415,468.05246,85.679985,5.462798,0.00082280114
2025-11-16 00:50:55.216577,28,Hintereis F,train,3.419908,7.9815617,30,0.26605207,815.84,421.4358,1.9358584,3.2775297,12,0.2731275,88.01221,249.73973,0.35241574,9.080871,12,0.75673926,0.459525,0.9516897,0.48285168,0.00082280114
2025-11-16 00:50:58.549446,28,Austre Okstindbreen,train,0.43807796,0.8996843,2,0.44984215,0,0,,0.64100236,2,0.32050118,0,0,,0.20833395,2,0.10416698,0,0,,0.00082280114
2025-11-16 00:51:22.747407,28,Allalin,train,7.046217,62.415024,30,2.0805008,567.2964,190.9511,2.9708986,5.3804674,27,0.19927657,0.09983643,4.03447,0.024745861,37.98636,27,1.4069022,8.825639,4.0,2.2064097,0.00082280114
2025-11-16 00:51:34.154594,28,Austre Broeggerbreen,train,1.1870285,14.178692,12,1.1815577,0,0,,0.11146343,9,0.012384825,0,0,,10.606221,9,1.1784691,0,0,,0.00082280114
2025-11-16 00:51:52.102254,28,Tsanfleuron,train,5.0538993,10.204294,15,0.6802863,49.809742,64.460754,0.7727142,12.022484,15,0.80149895,14.5082655,39.03868,0.3716382,29.438406,15,1.9625605,41.544464,19.0,2.1865509,0.00082280114
2025-11-16 00:52:12.514834,28,Claridenfirn,train,2.2436848,6.357658,30,0.21192195,48.764492,60.92034,0.80046326,8.326028,30,0.27753428,52.217125,66.71619,0.7826755,17.31488,30,0.5771627,4.7034435,37.20673,0.12641378,0.00082280114
2025-11-16 00:52:17.266313,28,Austre Lovenbreen,train,1.0245887,7.4211903,17,0.4365406,268.3179,555.0856,0.48338112,0.6181512,17,0.036361836,0,0,,10.333741,17,0.6078671,0,0,,0.00082280114
2025-11-16 00:52:27.838421,28,Vernagt F,train,2.92777,16.052103,30,0.5350701,653.12213,285.5903,2.2869198,0.67701614,29,0.023345385,8.3191395,239.0,0.034808114,18.908667,29,0.65202296,0,0,,0.00082280114
2025-11-16 00:52:50.039407,28,Langfjordjoekelen,train,5.1119366,55.43568,28,1.9798458,250.13406,124.0,2.0172102,37.80967,27,1.4003581,108.09652,110.95238,0.9742605,3.2573886,27,0.120644026,41.704166,112.95238,0.369219,0.00082280114
2025-11-16 00:53:07.157970,28,Hohlaub,train,4.0844812,41.78649,30,1.3928831,60.935192,27.000008,2.2568583,2.2866342,30,0.076221146,17.405022,42.0,0.4144053,40.67054,30,1.3556848,0,0,,0.00082280114
2025-11-16 00:53:23.445887,28,Gebroulaz,train,0.6689887,10.025948,29,0.34572232,206.2256,416.361,0.4953048,0,0,,0,0,,0,0,,0,0,,0.00082280114
2025-11-16 00:53:34.489218,28,Midtre Lovenbreen,train,0.32322258,3.2576048,12,0.2714671,0,0,,0.20412594,12,0.017010495,0,0,,4.275863,12,0.35632193,0,0,,0.00082280114
2025-11-16 00:53:44.950722,28,Graafjellsbrea,train,1.831183,2.2093177,11,0.20084707,35.003666,42.0,0.83342063,1.4823564,10,0.14823565,9.487602,40.731003,0.23293318,2.1910126,10,0.21910127,19.547398,40.731003,0.47991446,0.00082280114
2025-11-16 00:54:06.398554,28,Storbreen,train,1.087622,36.852226,30,1.2284076,0,0,,14.956552,29,0.51574314,0,0,,12.453983,29,0.4294477,0,0,,0.00082280114
2025-11-16 00:54:15.072204,28,Svenbreen,train,2.224954,6.9339914,8,0.8667489,185.46434,180.0,1.0303575,0,0,,0.43382722,28.0,0.01549383,0,0,,20.857344,28.0,0.7449052,0.00082280114
2025-11-16 00:54:31.822379,28,Silvretta,train,0.88254493,4.98784,30,0.16626135,76.32179,262.07605,0.29122,8.3588505,29,0.28823623,53.32613,205.30887,0.25973615,6.0039983,29,0.20703442,0,0,,0.00082280114
2025-11-16 00:54:34.699814,28,Storsteinsfjellbreen,train,1.5588444,0.03787269,1,0.03787269,2.098655,6.0562735,0.3465258,0.18043886,1,0.18043886,3.9408963,7.0,0.5629852,0.38364398,1,0.38364398,1.6370311,4.710435,0.3475329,0.00082280114
2025-11-16 00:54:50.201101,28,Adler,train,12.638331,58.91032,19,3.1005433,260.51108,50.59452,5.148998,1.9205737,16,0.12003586,4.0908785,32.53198,0.12574945,36.41731,16,2.2760818,96.90306,21.0,4.6144314,0.00082280114
2025-11-16 00:55:00.641017,28,Rabots Glaciaer,train,3.0384333,11.936818,10,1.1936818,88.83284,47.75546,1.8601611,1.3188938,9,0.14654376,23.886238,177.0,0.1349505,6.7029524,9,0.7447725,0,0,,0.00082280114
2025-11-16 00:55:02.561015,28,Svartisheibreen,train,0.42447546,0.8473053,1,0.8473053,0,0,,0,0,,0,0,,0,0,,0,0,,0.00082280114
2025-11-16 00:55:12.817310,28,Breidablikkbrea,train,1.9657242,2.1017013,11,0.19106376,34.14614,57.0,0.5990551,1.9321918,10,0.19321918,21.547583,56.804367,0.37932968,4.0207887,10,0.40207887,31.330719,52.804367,0.59333575,0.00082280114
2025-11-16 00:55:34.356577,28,Hellstugubreen,train,4.859065,19.347372,29,0.66715074,28.15448,10.951092,2.570929,2.6062346,29,0.089870155,0.7592449,11.856805,0.06403453,10.503995,29,0.36220673,16.402258,9.859111,1.6636649,0.00082280114
2025-11-16 00:55:46.082341,28,Storglaciaeren,train,3.711225,17.815691,10,1.7815691,707.4966,444.56955,1.5914193,4.67345,9,0.5192722,567.8292,762.0,0.7451827,4.020828,9,0.44675866,0,0,,0.00082280114
2025-11-16 00:56:09.287482,28,Aalfotbreen,train,5.854513,22.805338,30,0.76017797,195.35388,175.781,1.111348,62.94071,29,2.1703691,333.71,155.70528,2.1432157,23.051624,29,0.7948836,111.71842,151.70657,0.7364112,0.00082280114
2025-11-16 00:56:16.847301,28,Marmaglaciaeren,train,3.8673782,8.4558525,11,0.7687139,56.691067,19.853275,2.8555021,1.7276783,10,0.17276783,113.17902,297.77728,0.38007945,3.2046595,10,0.32046595,0,0,,0.00082280114
