timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse
2025-12-09 23:30:26.123627,48,Austre Lovenbreen,train,0.90849817,10.596927,17,0.62334865,385.09903,555.0856,0.6937651,14.56655,17,0.8568559,0,0,,11.341147,17,0.6671263,0,0,
2025-12-09 23:30:36.735843,48,Vernagt F,train,2.8466034,11.697915,30,0.38993052,555.29803,285.5903,1.9443868,18.389061,29,0.63410556,183.07484,239.0,0.7660035,9.804704,29,0.33809322,0,0,
2025-12-09 23:30:55.142638,48,Langfjordjoekelen,train,4.8307066,51.572132,28,1.841862,236.9116,124.0,1.9105774,63.266068,27,2.3431878,212.2575,110.95238,1.9130507,9.872059,27,0.36563182,62.350864,112.95238,0.5520102
2025-12-09 23:31:10.934240,48,Hohlaub,train,3.1455116,46.683487,30,1.5561163,56.433033,27.000008,2.0901117,27.530478,30,0.91768265,32.585743,42.0,0.775851,9.650747,30,0.3216916,0,0,
2025-12-09 23:31:22.900291,48,Gebroulaz,train,0.8424934,15.683355,29,0.54080534,328.26437,416.361,0.78841287,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:31:31.503193,48,Midtre Lovenbreen,train,0.27581868,7.6938353,12,0.641153,0,0,,17.463861,12,1.4553218,0,0,,7.940544,12,0.66171205,0,0,
2025-12-09 23:31:40.131698,48,Graafjellsbrea,train,6.493373,21.018219,11,1.9107473,89.78158,42.0,2.1376567,22.530672,10,2.2530673,73.15555,40.731003,1.7960654,7.6878114,10,0.7687811,84.1662,40.731003,2.0663915
2025-12-09 23:31:58.669148,48,Storbreen,train,0.2503015,42.45265,30,1.4150883,0,0,,18.968266,29,0.6540781,0,0,,12.581613,29,0.4338487,0,0,
2025-12-09 23:32:05.519687,48,Svenbreen,train,10.403784,24.320196,8,3.0400245,710.78925,180.0,3.9488292,0,0,,161.70493,28.0,5.775176,0,0,,10.521746,28.0,0.37577665
2025-12-09 23:32:21.367124,48,Silvretta,train,1.1179302,9.911817,30,0.3303939,128.56946,262.07605,0.49058074,9.633212,29,0.33217973,105.954926,205.30887,0.5160758,13.054726,29,0.45016295,0,0,
2025-12-09 23:32:23.602551,48,Storsteinsfjellbreen,train,0.7139945,0.0035749848,1,0.0035749848,1.7386937,6.0562735,0.2870897,0.07454501,1,0.07454501,0.69481826,7.0,0.09925976,0.11076943,1,0.11076943,1.4543755,4.710435,0.3087561
2025-12-09 23:32:37.020127,48,Adler,train,8.355518,70.000275,19,3.684225,241.72069,50.59452,4.777606,38.29934,16,2.3937087,35.63696,32.53198,1.095444,7.3516273,16,0.4594767,38.403267,21.0,1.828727
2025-12-09 23:32:45.916282,48,Rabots Glaciaer,train,1.2501094,4.5319166,10,0.45319167,41.749413,47.75546,0.8742333,2.74899,9,0.30544335,44.413593,177.0,0.25092426,4.4179482,9,0.49088314,0,0,
2025-12-09 23:32:47.293394,48,Svartisheibreen,train,0.4081319,4.081319,1,4.081319,0,0,,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:32:56.886849,48,Breidablikkbrea,train,5.9901543,17.284168,11,1.5712881,102.70106,57.0,1.801773,23.654724,10,2.3654726,131.30287,56.804367,2.3114924,10.168457,10,1.0168457,72.950745,52.804367,1.3815286
2025-12-09 23:33:15.632452,48,Hellstugubreen,train,6.116828,24.255714,29,0.83640397,42.779324,10.951092,3.906398,6.1774044,29,0.21301395,7.4322977,11.856805,0.62683815,15.926326,29,0.54918367,14.036729,9.859111,1.4237317
2025-12-09 23:33:25.669603,48,Storglaciaeren,train,2.2756317,8.169918,10,0.8169918,775.136,444.56955,1.7435652,2.0642018,9,0.22935577,295.33386,762.0,0.38757724,3.5869126,9,0.39854586,0,0,
2025-12-09 23:33:46.136223,48,Aalfotbreen,train,16.716904,104.15738,30,3.4719129,761.9455,175.781,4.3346295,249.87952,29,8.616535,1347.6494,155.70528,8.655129,65.04445,29,2.242912,348.01636,151.70657,2.2940097
2025-12-09 23:33:54.827770,48,Marmaglaciaeren,train,3.6037006,5.545352,11,0.5041229,55.97964,19.853275,2.8196678,3.933983,10,0.3933983,195.33296,297.77728,0.65597004,3.8310752,10,0.3831075,0,0,
2025-12-09 23:34:15.065543,48,Hansebreen,train,13.670862,87.75005,30,2.9250019,302.89417,105.53842,2.8699896,219.5139,29,7.5694447,701.64557,101.76779,6.8945737,76.1759,29,2.6267552,261.7588,100.9024,2.5941782
2025-12-09 23:34:27.231184,48,Saint Sorlin,train,0.9899009,19.712055,30,0.65706855,519.5937,562.21277,0.92419404,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:34:39.837296,48,Goldberg K,train,4.993743,40.732174,24,1.697174,147.3525,32.0,4.6047654,39.39462,21,1.8759342,0,0,,6.016717,19,0.31666932,0,0,
2025-12-09 23:34:50.163095,48,Sex Rouge,train,1.4346988,8.176559,13,0.62896615,30.105331,48.0,0.6271944,10.663469,13,0.8202669,10.1293125,29.145838,0.3475389,23.517042,13,1.8090034,1.6097033,12.0,0.13414195
2025-12-09 23:35:05.100126,48,Sarenne,train,0.36170155,45.101055,29,1.5552088,0,0,,9.186785,21,0.43746594,0,0,,34.111156,21,1.6243408,0,0,
2025-12-09 23:35:17.797298,48,Ossoue,train,1.554918,69.29221,22,3.149646,0,0,,206.85002,21,9.850001,0,0,,53.540195,21,2.5495331,0,0,
2025-12-09 23:35:29.194100,48,Pizol,train,2.8317175,2.5992153,15,0.17328103,52.594498,91.0,0.5779615,6.015412,15,0.40102747,30.293606,49.95109,0.60646534,8.340463,15,0.55603087,38.356422,25.0,1.5342568
2025-12-09 23:35:47.460233,48,Ciardoney,train,0.55953014,27.56753,30,0.9189177,1.1561437,5.0,0.23122874,22.965899,29,0.7919275,0,0,,45.592896,29,1.5721688,0,0,
2025-12-09 23:36:00.159513,48,Fontana Bianca Weissbrunnf,train,2.2764173,21.908897,23,0.9525608,142.40707,129.63318,1.0985388,7.0309086,15,0.46872726,19.470028,47.0,0.4142559,4.1333556,15,0.27555704,27.697227,46.633186,0.5939381
2025-12-09 23:36:08.528967,48,Oe Wurten K,train,1.1800213,36.61443,30,1.220481,93.41723,97.0,0.96306425,10.200349,15,0.6800233,0,0,,4.035985,15,0.26906568,0,0,
2025-12-09 23:36:14.239619,48,Timorion,train,0.11286202,2.8107357,5,0.56214714,0,0,,2.3231182,5,0.46462366,0,0,,0.5092467,5,0.10184934,0,0,
2025-12-09 23:36:23.797724,48,Lupo,train,25.35852,72.353035,15,4.823536,584.82135,48.0,12.183779,126.79082,12,10.565902,148.13817,14.0,10.581298,20.378368,12,1.6981974,12.385519,14.0,0.88468
2025-12-09 23:36:29.005072,48,Dyngjujokull,val,2.2766848,17.718382,23,0.77036446,61.30064,58.781544,1.0428551,6.252151,15,0.4168101,9.940396,59.354633,0.16747464,3.1389651,16,0.19618532,57.004078,61.42556,0.9280188
2025-12-09 23:36:30.285858,48,Kongsvegen,val,1.2773609,63.21765,13,4.8628964,0,0,,97.84214,13,7.5263186,0,0,,4.9971256,13,0.3843943,0,0,
2025-12-09 23:36:30.924096,48,Nigardsbreen,val,8.631618,57.486847,30,1.9162283,783.4041,208.07549,3.7649996,37.551388,29,1.2948754,391.13248,195.505,2.0006263,5.9150987,29,0.20396891,480.26514,190.24286,2.5244844
2025-12-09 23:36:31.200696,48,Argentiere,val,1.6378645,17.69584,30,0.5898614,584.9145,370.46207,1.5788783,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:36:31.576473,48,Plaine Morte glacier de La,val,1.7684647,7.1283355,15,0.47522238,41.887337,68.0,0.6159902,3.9160368,15,0.26106915,51.16874,179.41893,0.28519142,12.428417,15,0.8285612,11.372764,16.0,0.7107977
2025-12-09 23:36:31.996487,48,Austdalsbreen,val,5.6462336,71.029816,30,2.3676608,219.06197,72.92214,3.0040526,49.19505,29,1.696381,120.79106,80.800255,1.4949342,8.27361,29,0.2852969,52.107388,73.15236,0.7123131
2025-12-09 23:36:32.217847,48,Kesselwand F,val,0.987738,9.115191,30,0.30383974,170.9115,178.52487,0.957354,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:36:32.606838,48,Gietro,val,4.800397,25.00164,30,0.83338803,969.82166,209.85342,4.6214237,15.868262,25,0.63473046,0,0,,8.04034,25,0.3216136,0,0,
2025-12-09 23:36:33.011913,48,Malavalle Vedr DI Uebeltalf,val,1.9295056,8.237737,23,0.35816246,499.2966,504.0,0.99066794,6.282108,20,0.3141054,54.326893,162.0,0.3353512,4.533465,20,0.22667325,83.20196,162.0,0.51359236
2025-12-09 23:36:33.339434,48,Ries Occ Vedr DI Rieserf Westl,val,1.4914646,6.7563467,16,0.42227167,175.86969,287.18103,0.61240005,2.4699025,13,0.1899925,18.58616,95.38864,0.19484669,3.4885318,13,0.2683486,57.231037,96.0,0.59615666
2025-12-09 23:36:33.368439,48,Kessjen,val,0.0003431255,6.573443e-05,1,6.573443e-05,0,0,,0.0020137252,1,0.0020137252,0,0,,0.0013517952,1,0.0013517952,0,0,
2025-12-09 23:36:33.589082,48,Grand Etret,val,3.1704514,6.307383,9,0.7008203,22.928535,22.0,1.0422062,8.012216,7,1.1446023,35.39896,19.0,1.8631032,5.641984,7,0.8059977,0,0,
2025-12-09 23:36:33.759424,48,Maladeta,val,1.6395696,201.47667,28,7.1955957,0,0,,234.2746,27,8.676837,0,0,,14.128113,27,0.52326345,0,0,
2025-12-09 23:37:21.210611,49,Bruarjokull,train,6.9502974,16.928545,30,0.56428486,747.2959,232.70856,3.2112954,12.403996,19,0.6528419,301.17477,242.56241,1.2416383,2.9172704,20,0.14586352,590.86865,250.25516,2.361065
2025-12-09 23:38:06.059939,49,Langjokull ice cap,train,6.752701,26.367964,27,0.9765912,1184.8365,353.08533,3.3556664,40.24771,26,1.5479889,630.14734,420.39786,1.4989309,11.423021,26,0.439347,685.61163,428.04953,1.6017109
2025-12-09 23:38:36.273977,49,Tungnaarjokull,train,7.2137566,22.248493,28,0.7945891,118.54307,44.60918,2.6573694,26.282568,19,1.383293,52.99847,61.96137,0.855347,6.645069,20,0.33225346,223.54454,64.79501,3.450027
2025-12-09 23:38:50.518273,49,Nordenskioeldbreen,train,10.669299,65.98362,13,5.075663,437.52173,90.0,4.8613524,65.14125,13,5.0108657,385.15192,86.52905,4.451128,1.9989376,13,0.15376444,27.81824,83.59117,0.3327892
2025-12-09 23:39:14.451349,49,Koldukvislarj,train,4.2276745,10.835833,30,0.36119443,206.40366,124.05041,1.6638693,7.2095995,21,0.34331426,50.409206,130.0806,0.38752288,7.347385,22,0.33397207,272.46274,131.4699,2.0724344
2025-12-09 23:39:38.102629,49,Hofsjoekull E,train,7.0502033,39.337032,30,1.3112345,401.31723,126.62928,3.1692293,36.568604,30,1.2189535,166.1711,133.44992,1.2451944,5.079832,30,0.16932775,309.0291,130.62196,2.365828
2025-12-09 23:39:57.034104,49,Eyjabakkajokull,train,6.687542,26.22448,27,0.97127706,233.23482,77.28858,3.0177138,32.921413,19,1.732706,119.41704,84.920746,1.4062175,6.4550905,20,0.32275453,170.6911,87.04567,1.9609374
2025-12-09 23:40:14.039162,49,Corbassiere,train,2.407656,32.63964,28,1.1657015,386.2862,177.60979,2.174915,23.700916,22,1.0773144,0,0,,1.856622,22,0.084391914,0,0,
2025-12-09 23:40:30.036535,49,Rhone,train,4.208522,5.4430375,18,0.30239096,552.5831,191.19017,2.8902278,11.557647,18,0.6420915,7748.694,6514.338,1.1894829,6.185272,18,0.34362623,0,0,
2025-12-09 23:40:39.458335,49,Svelgjabreen,train,10.451267,49.01853,10,4.901853,237.4738,52.0,4.566804,45.24994,10,4.524994,203.91394,51.0,3.9983127,4.2978673,10,0.42978674,47.725822,53.0,0.90048724
2025-12-09 23:40:48.644976,49,Blomstoelskardsbreen,train,10.10972,49.22315,10,4.922315,254.90321,56.0,4.551843,39.754425,10,3.9754426,206.107,54.0,3.8167963,4.0942683,10,0.40942684,45.380302,56.0,0.8103626
2025-12-09 23:40:54.321607,49,Werenskioldbreen,train,1.1480968,2.5089984,5,0.5017997,13.912944,20.0,0.6956472,1.0881885,3,0.36272952,0.87854767,13.0,0.067580596,0.9421689,3,0.3140563,2.9371152,11.0,0.26701048
2025-12-09 23:41:13.977552,49,Engabreen,train,11.195508,70.11438,30,2.337146,765.7245,141.64978,5.4057584,82.7186,29,2.8523655,417.4213,140.70285,2.9666867,8.374591,29,0.288779,317.3061,139.46088,2.2752337
2025-12-09 23:41:22.235059,49,Groenfjord E,train,2.1574159,8.316255,9,0.9240283,116.438,90.0,1.2937557,3.9617941,6,0.66029906,51.372555,75.0,0.68496734,1.2155992,6,0.20259987,0,0,
2025-12-09 23:41:36.465431,49,Findelen,train,11.970239,25.8438,20,1.29219,1420.0167,246.68,5.756513,16.379793,17,0.96351725,92.7995,164.76926,0.5632088,3.6465983,17,0.21450579,462.9714,85.679985,5.4034953
2025-12-09 23:41:42.908768,49,Hintereis F,train,5.2992954,10.631715,30,0.3543905,882.86664,421.4358,2.0949018,2.0190356,12,0.16825297,76.541016,249.73973,0.30648315,3.174251,12,0.26452094,2.682998,0.9516897,2.819194
2025-12-09 23:41:45.674799,49,Austre Okstindbreen,train,0.17413168,2.1968133,2,1.0984067,0,0,,0.79445046,2,0.39722523,0,0,,0.49136963,2,0.24568482,0,0,
2025-12-09 23:42:05.215869,49,Allalin,train,4.4831867,86.15028,30,2.8716762,614.7536,190.9511,3.2194295,58.931046,27,2.1826313,1.0212924,4.03447,0.25314167,9.486635,27,0.35135686,1.8801961,4.0,0.47004902
2025-12-09 23:42:13.803308,49,Austre Broeggerbreen,train,0.45237312,21.568789,12,1.797399,0,0,,22.547373,9,2.5052636,0,0,,1.9896172,9,0.22106858,0,0,
2025-12-09 23:42:25.727730,49,Tsanfleuron,train,2.6641374,11.202172,15,0.7468115,49.36079,64.460754,0.76574945,19.279205,15,1.2852805,22.29354,39.03868,0.5710628,29.903622,15,1.9935749,17.57041,19.0,0.92475843
2025-12-09 23:42:46.256997,49,Claridenfirn,train,3.631169,11.498685,30,0.38328952,93.39487,60.92034,1.5330654,19.775904,30,0.65919685,108.98719,66.71619,1.6335945,19.823433,30,0.66078115,10.945561,37.20673,0.2941823
2025-12-09 23:42:51.262273,49,Austre Lovenbreen,train,0.9309482,10.801713,17,0.6353949,389.6955,555.0856,0.7020458,16.190138,17,0.95236105,0,0,,11.921549,17,0.7012676,0,0,
2025-12-09 23:43:02.358460,49,Vernagt F,train,2.9966764,12.459665,30,0.41532218,563.7533,285.5903,1.9739931,21.041737,29,0.7255771,208.72522,239.0,0.87332726,10.227206,29,0.3526623,0,0,
2025-12-09 23:43:21.507601,49,Langfjordjoekelen,train,4.7385707,52.03473,28,1.8583833,239.48062,124.0,1.9312953,60.351944,27,2.2352571,203.13478,110.95238,1.8308287,9.266516,27,0.3432043,60.17679,112.95238,0.53276247
2025-12-09 23:43:37.667585,49,Hohlaub,train,3.1862118,49.680256,30,1.6560086,57.899853,27.000008,2.1444383,30.993942,30,1.0331315,31.155014,42.0,0.74178606,9.322062,30,0.3107354,0,0,
2025-12-09 23:43:49.777224,49,Gebroulaz,train,0.83672434,15.462689,29,0.5331962,326.17917,416.361,0.7834047,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:43:58.454669,49,Midtre Lovenbreen,train,0.2998804,8.247553,12,0.6872961,0,0,,19.38303,12,1.6152525,0,0,,8.3550625,12,0.6962552,0,0,
2025-12-09 23:44:07.093239,49,Graafjellsbrea,train,6.2909107,21.129467,11,1.9208606,89.29981,42.0,2.1261861,21.587414,10,2.1587415,70.30467,40.731003,1.7260727,7.2031426,10,0.72031426,79.77818,40.731003,1.9586599
2025-12-09 23:44:25.463464,49,Storbreen,train,0.24951133,42.227043,30,1.4075682,0,0,,18.07416,29,0.6232469,0,0,,13.464647,29,0.4642982,0,0,
2025-12-09 23:44:32.252850,49,Svenbreen,train,11.125172,26.20654,8,3.2758174,757.7829,180.0,4.209905,0,0,,173.6155,28.0,6.2005534,0,0,,10.839657,28.0,0.38713062
2025-12-09 23:44:48.004699,49,Silvretta,train,1.066933,9.717424,30,0.32391417,126.46785,262.07605,0.48256165,9.239533,29,0.3186046,97.68025,205.30887,0.47577223,12.860714,29,0.4434729,0,0,
2025-12-09 23:44:50.203527,49,Storsteinsfjellbreen,train,0.7320341,0.00012580233,1,0.00012580233,1.5649507,6.0562735,0.2584016,0.117338896,1,0.117338896,0.8813213,7.0,0.12590306,0.12514892,1,0.12514892,1.5236754,4.710435,0.3234681
2025-12-09 23:45:03.550403,49,Adler,train,8.603552,74.393486,19,3.9154468,248.85988,50.59452,4.918712,41.880363,16,2.6175227,39.532917,32.53198,1.2152017,7.1887436,16,0.44929647,37.19963,21.0,1.7714111
2025-12-09 23:45:12.406337,49,Rabots Glaciaer,train,1.3136655,4.5347037,10,0.45347038,42.080063,47.75546,0.88115716,3.3094816,9,0.3677202,52.715996,177.0,0.2978305,4.730289,9,0.5255877,0,0,
2025-12-09 23:45:13.785164,49,Svartisheibreen,train,0.4048555,4.048555,1,4.048555,0,0,,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:45:23.392124,49,Breidablikkbrea,train,5.8122234,17.377695,11,1.5797905,103.052826,57.0,1.8079443,22.660217,10,2.2660217,126.28301,56.804367,2.2231216,9.522772,10,0.9522772,68.71689,52.804367,1.3013486
2025-12-09 23:45:42.128953,49,Hellstugubreen,train,6.231715,24.025637,29,0.82847023,43.36307,10.951092,3.9597032,6.8553014,29,0.2363897,8.32162,11.856805,0.7018434,17.08755,29,0.5892258,13.849684,9.859111,1.4047599
2025-12-09 23:45:52.190981,49,Storglaciaeren,train,2.3080642,8.032468,10,0.8032468,775.49146,444.56955,1.7443647,2.3923125,9,0.26581252,315.7746,762.0,0.41440237,3.815218,9,0.42391312,0,0,
2025-12-09 23:46:12.711549,49,Aalfotbreen,train,16.493225,105.785385,30,3.5261798,773.7191,175.781,4.4016085,245.32664,29,8.459539,1325.0463,155.70528,8.509964,61.35511,29,2.1156933,329.4325,151.70657,2.171511
2025-12-09 23:46:21.539876,49,Marmaglaciaeren,train,3.696641,5.631258,11,0.51193255,56.172527,19.853275,2.8293834,4.6089034,10,0.46089035,217.09311,297.77728,0.7290453,4.0930104,10,0.40930104,0,0,
2025-12-09 23:46:42.087316,49,Hansebreen,train,13.436605,89.29894,30,2.9766316,308.54517,105.53842,2.9235342,215.43695,29,7.42886,688.8619,101.76779,6.7689576,72.13012,29,2.4872456,247.69931,100.9024,2.4548407
2025-12-09 23:46:54.584919,49,Saint Sorlin,train,0.98864275,19.825464,30,0.66084886,518.6738,562.21277,0.9225579,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:47:07.376955,49,Goldberg K,train,5.04223,41.181194,24,1.7158831,149.13188,32.0,4.6603713,37.628613,21,1.7918388,0,0,,5.9064593,19,0.3108663,0,0,
2025-12-09 23:47:17.862629,49,Sex Rouge,train,1.3987882,8.307643,13,0.6390495,30.543007,48.0,0.63631266,9.945337,13,0.765026,9.585278,29.145838,0.32887292,22.458193,13,1.7275534,1.4452766,12.0,0.12043972
2025-12-09 23:47:32.907802,49,Sarenne,train,0.35079044,45.284477,29,1.5615337,0,0,,8.622242,21,0.41058296,0,0,,32.25154,21,1.5357877,0,0,
2025-12-09 23:47:45.838691,49,Ossoue,train,1.5383334,71.24155,22,3.2382522,0,0,,204.53125,21,9.739584,0,0,,50.515453,21,2.4054978,0,0,
2025-12-09 23:47:57.349336,49,Pizol,train,2.7379212,2.7229853,15,0.18153237,53.66417,91.0,0.58971614,5.471717,15,0.36478114,28.057333,49.95109,0.56169605,7.796267,15,0.5197512,36.997566,25.0,1.4799026
2025-12-09 23:48:15.713411,49,Ciardoney,train,0.550665,28.273365,30,0.9424456,1.1462642,5.0,0.22925285,21.982018,29,0.7580006,0,0,,43.89659,29,1.5136756,0,0,
2025-12-09 23:48:28.318437,49,Fontana Bianca Weissbrunnf,train,2.3762865,23.094213,23,1.0040963,147.3733,129.63318,1.1368487,7.9848747,15,0.532325,23.154575,47.0,0.4926505,3.9782867,15,0.26521912,26.423443,46.633186,0.56662315
2025-12-09 23:48:36.673957,49,Oe Wurten K,train,1.1733184,36.761105,30,1.2253702,93.02193,97.0,0.95898896,9.334514,15,0.6223009,0,0,,4.43434,15,0.29562268,0,0,
2025-12-09 23:48:42.345285,49,Timorion,train,0.12371042,2.9735518,5,0.59471035,0,0,,2.6874065,5,0.5374813,0,0,,0.52456254,5,0.10491251,0,0,
2025-12-09 23:48:51.851920,49,Lupo,train,25.09019,73.45322,15,4.8968816,588.80945,48.0,12.266864,124.913574,12,10.409465,144.51506,14.0,10.322505,19.113129,12,1.5927608,11.352764,14.0,0.8109118
2025-12-09 23:48:57.102351,49,Dyngjujokull,val,1.9241986,9.361889,23,0.40703866,49.460415,58.781544,0.84142756,3.307346,15,0.22048976,6.9881268,59.354633,0.11773515,2.3627765,16,0.14767353,54.51615,61.42556,0.88751566
2025-12-09 23:48:58.383537,49,Kongsvegen,val,1.6475897,89.35369,13,6.873361,0,0,,121.44873,13,9.342211,0,0,,3.3842158,13,0.2603243,0,0,
2025-12-09 23:48:59.062206,49,Nigardsbreen,val,7.3249636,38.720562,30,1.2906854,646.6871,208.07549,3.1079445,25.307817,29,0.87268335,284.1291,195.505,1.4533086,5.4469976,29,0.1878275,481.0464,190.24286,2.528591
2025-12-09 23:48:59.365788,49,Argentiere,val,2.157928,14.766004,30,0.49220014,781.1962,370.46207,2.108708,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:48:59.729684,49,Plaine Morte glacier de La,val,1.9326935,12.17865,15,0.81191003,65.10334,68.0,0.95740205,2.5600142,15,0.17066762,21.723328,179.41893,0.12107601,14.799372,15,0.98662484,10.516721,16.0,0.65729505
2025-12-09 23:49:00.125903,49,Austdalsbreen,val,4.9292336,51.155212,30,1.7051739,196.67842,72.92214,2.6971014,35.08304,29,1.20976,95.53956,80.800255,1.1824166,7.9630933,29,0.27458942,53.45706,73.15236,0.7307633
2025-12-09 23:49:00.363552,49,Kesselwand F,val,1.4333168,18.347385,30,0.61157954,244.96448,178.52487,1.3721589,0,0,,0,0,,0,0,,0,0,
2025-12-09 23:49:00.773497,49,Gietro,val,6.244023,47.154636,30,1.5718213,1246.2705,209.85342,5.9387665,28.362097,25,1.1344838,0,0,,8.656343,25,0.34625372,0,0,
2025-12-09 23:49:01.193525,49,Malavalle Vedr DI Uebeltalf,val,2.0343184,7.470421,23,0.3248009,523.2962,504.0,1.0382862,3.728146,20,0.18640731,64.28261,162.0,0.39680624,5.3441286,20,0.26720643,84.464264,162.0,0.52138436
2025-12-09 23:49:01.514507,49,Ries Occ Vedr DI Rieserf Westl,val,1.5694363,5.4316726,16,0.33947954,155.06079,287.18103,0.5399409,3.0827496,13,0.23713459,41.608967,95.38864,0.43620464,3.0939803,13,0.2379985,49.135635,96.0,0.51182956
2025-12-09 23:49:01.544306,49,Kessjen,val,0.021977087,0.1456053,1,0.1456053,0,0,,0.047043953,1,0.047043953,0,0,,0.027121624,1,0.027121624,0,0,
2025-12-09 23:49:01.763453,49,Grand Etret,val,2.4462578,4.8314395,9,0.5368266,20.88327,22.0,0.9492396,4.6985664,7,0.6712238,24.390453,19.0,1.2837081,6.4753623,7,0.9250518,0,0,
2025-12-09 23:49:01.935742,49,Maladeta,val,1.342566,157.8001,28,5.635718,0,0,,194.97972,27,7.2214713,0,0,,15.348702,27,0.5684705,0,0,
2025-12-09 23:49:49.120915,50,Bruarjokull,train,6.8792567,8.218264,30,0.27394214,759.98755,232.70856,3.265834,6.7280607,19,0.35410845,262.0001,242.56241,1.0801347,3.5847886,20,0.17923944,613.7655,250.25516,2.452559
2025-12-09 23:50:33.318297,50,Langjokull ice cap,train,5.6310654,15.174379,27,0.56201404,956.5207,353.08533,2.7090356,28.120964,26,1.0815756,454.16687,420.39786,1.0803263,14.744163,26,0.5670832,693.7126,428.04953,1.6206362
2025-12-09 23:51:03.009024,50,Tungnaarjokull,train,7.565214,13.24543,28,0.4730511,136.2575,44.60918,3.0544722,18.080963,19,0.95162964,34.62109,61.96137,0.55875283,8.785076,20,0.4392538,243.99184,64.79501,3.765596
2025-12-09 23:51:17.052536,50,Nordenskioeldbreen,train,14.249697,92.425,13,7.109616,610.54663,90.0,6.7838516,83.45749,13,6.419807,496.69733,86.52905,5.740237,2.1187193,13,0.16297841,29.789185,83.59117,0.35636762
2025-12-09 23:51:40.693593,50,Koldukvislarj,train,4.2971067,10.43256,30,0.347752,219.18176,124.05041,1.7668767,4.3067746,21,0.2050845,35.351894,130.0806,0.27176917,8.520806,22,0.3873094,284.55957,131.4699,2.1644466
2025-12-09 23:52:04.045831,50,Hofsjoekull E,train,6.075828,22.022703,30,0.73409015,338.15686,126.62928,2.6704476,23.202648,30,0.77342165,108.22922,133.44992,0.81101,5.7335925,30,0.19111976,316.6939,130.62196,2.4245074
2025-12-09 23:52:22.974370,50,Eyjabakkajokull,train,5.915264,14.838908,27,0.5495892,205.8593,77.28858,2.663515,22.488409,19,1.1836004,81.1086,84.920746,0.9551093,8.504132,20,0.42520663,181.1246,87.04567,2.0807998
2025-12-09 23:52:39.858606,50,Corbassiere,train,3.5408256,58.65277,28,2.0947418,558.65924,177.60979,3.1454306,38.363003,22,1.7437729,0,0,,2.5396361,22,0.11543801,0,0,
2025-12-09 23:52:55.749714,50,Rhone,train,4.2678027,3.6492064,18,0.2027337,632.74475,191.19017,3.3095047,6.362963,18,0.35349795,5601.534,6514.338,0.85987777,7.703503,18,0.4279724,0,0,
2025-12-09 23:53:05.078713,50,Svelgjabreen,train,8.552421,37.291866,10,3.7291868,188.20546,52.0,3.619336,36.297188,10,3.6297188,162.12114,51.0,3.178846,4.658368,10,0.46583682,51.50355,53.0,0.97176516
2025-12-09 23:53:14.125769,50,Blomstoelskardsbreen,train,8.191578,37.22642,10,3.7226422,201.00348,56.0,3.589348,31.30067,10,3.130067,162.90868,54.0,3.0168273,4.1419425,10,0.41419426,48.08791,56.0,0.85871273
2025-12-09 23:53:19.716204,50,Werenskioldbreen,train,0.81019145,2.456664,5,0.49133283,7.759244,20.0,0.3879622,1.6140885,3,0.53802955,1.1832906,13.0,0.09102236,0.59799016,3,0.19933006,2.2917147,11.0,0.20833771
2025-12-09 23:53:38.927666,50,Engabreen,train,9.590386,50.531036,30,1.684368,654.31934,141.64978,4.619275,60.39668,29,2.082644,313.22296,140.70285,2.2261307,10.668368,29,0.36787477,325.15186,139.46088,2.3314917
2025-12-09 23:53:46.999329,50,Groenfjord E,train,2.6000845,10.112996,9,1.1236663,139.81236,90.0,1.5534707,4.6223116,6,0.77038527,62.298737,75.0,0.8306498,1.5935334,6,0.2655889,0,0,
2025-12-09 23:54:00.880847,50,Findelen,train,14.304855,44.63842,20,2.231921,1789.6394,246.68,7.2549024,24.643826,17,1.4496368,144.144,164.76926,0.8748234,4.845726,17,0.2850427,495.0991,85.679985,5.7784686
2025-12-09 23:54:07.189469,50,Hintereis F,train,5.541827,21.719543,30,0.72398484,1142.7212,421.4358,2.7114954,2.918627,12,0.24321893,72.70763,249.73973,0.2911336,3.7468994,12,0.3122416,2.2947652,0.9516897,2.4112537
2025-12-09 23:54:09.829795,50,Austre Okstindbreen,train,0.08361974,0.97101337,2,0.48550668,0,0,,0.38315547,2,0.19157773,0,0,,0.31822598,2,0.15911299,0,0,
