timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:30:18.634697,34,Grosser Aletsch,val,7.1888924,38.95691,6.2807317,6.202607,0,,0,1.1855211,0.6257,1.8947117,0.10152795,5.765336,0.96088934,6,1.8734298,0.3122383,6,3.2171986,0.5361998,6
2025-12-11 13:30:19.295693,35,Grosser Aletsch,train,3.7651412,38.288067,2.0801208,18.406656,0,,0,7.1818686,1.506262,4.7680078,0.10152795,3.6743739,0.20413189,18,4.7657604,0.26476446,18,5.4613934,0.30341074,18
2025-12-11 13:30:19.385595,35,Grosser Aletsch,val,6.9608264,37.58455,6.0594764,6.202607,0,,0,1.1840388,0.6249176,1.8947117,0.09928858,5.600437,0.93340623,6,1.8515925,0.30859876,6,3.1766007,0.5294335,6
2025-12-11 13:30:20.020485,36,Grosser Aletsch,train,3.7288866,37.62968,2.0443518,18.406656,0,,0,7.1945977,1.5089316,4.7680078,0.09928858,3.5344372,0.19635762,18,4.7874227,0.26596794,18,5.414793,0.30082184,18
2025-12-11 13:30:20.109717,36,Grosser Aletsch,val,6.6553273,35.73744,5.76168,6.202607,0,,0,1.183742,0.62476104,1.8947117,0.09662256,5.3841825,0.8973638,6,1.8229291,0.30382153,6,3.128697,0.5214495,6
2025-12-11 13:30:20.728862,37,Grosser Aletsch,train,3.6853411,36.813717,2.000022,18.406656,0,,0,7.2161837,1.5134588,4.7680078,0.09662256,3.35874,0.18659668,18,4.8232703,0.26795948,18,5.360825,0.2978236,18
2025-12-11 13:30:20.808844,37,Grosser Aletsch,val,6.2888784,33.516068,5.4035454,6.202607,0,,0,1.1846153,0.6252219,1.8947117,0.09358267,5.1266975,0.8544496,6,1.791031,0.2985052,6,3.0739856,0.51233095,6
2025-12-11 13:30:21.427866,38,Grosser Aletsch,train,3.6403842,35.949043,1.9530458,18.406656,0,,0,7.2457037,1.5196502,4.7680078,0.09358267,3.161192,0.17562178,18,4.87753,0.2709739,18,5.300256,0.29445866,18
2025-12-11 13:30:21.517076,38,Grosser Aletsch,val,5.876789,31.013893,5.0001383,6.202607,0,,0,1.1866366,0.6262887,1.8947117,0.09020725,4.8371277,0.806188,6,1.7595241,0.29325402,6,3.0126362,0.5021061,6
2025-12-11 13:30:22.142169,39,Grosser Aletsch,train,3.5999262,35.14513,1.9093708,18.406656,0,,0,7.2823014,1.5273259,4.7680078,0.09020725,2.9555202,0.16419557,18,4.9549828,0.2752768,18,5.233517,0.29075095,18
2025-12-11 13:30:22.231269,39,Grosser Aletsch,val,5.441207,28.36655,4.573327,6.202607,0,,0,1.1896354,0.62787145,1.8947117,0.086574316,4.5287724,0.75479543,6,1.7318947,0.28864914,6,2.9453535,0.49089226,6
2025-12-11 13:30:22.832203,40,Grosser Aletsch,train,3.5700443,34.51718,1.8752555,18.406656,0,,0,7.3241982,1.5361129,4.7680078,0.086574316,2.7582388,0.1532355,18,5.058424,0.28102356,18,5.1616297,0.2867572,18
